target,screen,gene,representation,n_cells,n_guides,cross_guide_constraint,median_neighbour_phase_distance,median_neighbour_raw_fluor_difference,median_random_raw_fluor_difference,raw_fluor_discrepancy_ratio,median_neighbour_endpoint_rms,median_random_endpoint_rms,endpoint_discrepancy_ratio
FeRhoNox,Biohub_OPS0047,SPATA31A5,phase172,24,4,True,0.7499346643919202,0.7452830309552052,0.8863599122869106,0.8408356702778775,0.9365813732147217,1.5581421852111816,0.6010885238647461
FeRhoNox,Biohub_OPS0047,SPATA31A5,raw_thumbnail,24,4,True,0.9493421022237136,0.9155629305894117,0.8863599122869106,1.0329471334360711,1.1632485389709473,1.5581421852111816,0.7465612292289734
FeRhoNox,Biohub_OPS0047,SPCS2,phase172,24,4,True,0.9343198802993423,1.1535192476502985,1.0527498018260428,1.0957202230287446,1.2818593978881836,1.4957387447357178,0.8570075631141663
FeRhoNox,Biohub_OPS0047,SPCS2,raw_thumbnail,24,4,True,0.932304533527945,1.9238414267580957,1.0527498018260428,1.8274441120018303,2.085134506225586,1.4957387447357178,1.394049882888794
FeRhoNox,Biohub_OPS0047,SPCS3,phase172,24,4,True,0.8826452343851464,1.081686303604511,1.414899770709361,0.7644967693098197,1.1009293794631958,1.5540766716003418,0.70841383934021
FeRhoNox,Biohub_OPS0047,SPCS3,raw_thumbnail,24,4,True,0.856214475472477,3.473299720500467,1.414899770709361,2.4548026598089887,1.660836935043335,1.5540766716003418,1.0686968564987183
FeRhoNox,Biohub_OPS0047,SPEN,phase172,24,4,True,0.8857564438792447,1.070895069540223,0.9937621142337703,1.0776171220472872,1.103520154953003,1.6583001613616943,0.6654525995254517
FeRhoNox,Biohub_OPS0047,SPEN,raw_thumbnail,24,4,True,0.9489975113035384,1.180028632303011,0.9937621142337703,1.1874357206833746,1.9452635049819946,1.6583001613616943,1.1730467081069946
FeRhoNox,Biohub_OPS0047,SPHK2,phase172,24,4,True,0.8139003116337364,0.7099115682683477,1.0618341847557269,0.6685710240452106,0.8611888885498047,1.378751277923584,0.6246151328086853
FeRhoNox,Biohub_OPS0047,SPHK2,raw_thumbnail,24,4,True,1.0511142796827353,0.970815595693234,1.0618341847557269,0.9142817302652282,1.229252815246582,1.378751277923584,0.8915696740150452
FeRhoNox,Biohub_OPS0047,SPRR2A,phase172,24,4,True,0.8263303149680288,0.9407964076482077,1.3614832208557202,0.6910084481664768,0.9053146839141846,1.7995702028274536,0.5030727386474609
FeRhoNox,Biohub_OPS0047,SPRR2A,raw_thumbnail,24,4,True,0.9669627844224342,1.9748526599074794,1.3614832208557202,1.450515606550218,2.4541635513305664,1.7995702028274536,1.3637498617172241
FeRhoNox,Biohub_OPS0047,SPRR2B,phase172,24,4,True,0.903435734216947,0.7159371570400193,1.3787045239697693,0.5192825181849606,0.8938865661621094,1.4581644535064697,0.6130217909812927
FeRhoNox,Biohub_OPS0047,SPRR2B,raw_thumbnail,24,4,True,0.8707590562438976,1.8317795617390478,1.3787045239697693,1.3286237405421126,1.362210750579834,1.4581644535064697,0.9341955780982971
FeRhoNox,Biohub_OPS0047,SRP19,phase172,24,4,True,0.8898138471445814,0.6578822704577109,1.0330959531907926,0.6368065506653019,1.0091416835784912,1.504061222076416,0.6709445714950562
FeRhoNox,Biohub_OPS0047,SRP19,raw_thumbnail,24,4,True,0.8253137373445756,0.6845632559972445,1.0330959531907926,0.6626327921263467,1.366532325744629,1.504061222076416,0.908561646938324
FeRhoNox,Biohub_OPS0047,SRP54,phase172,24,4,True,0.8571679626326154,1.026203061413195,1.3951900566843585,0.7355292252096077,1.1893984079360962,1.6929816007614136,0.7025465369224548
FeRhoNox,Biohub_OPS0047,SRP54,raw_thumbnail,24,4,True,0.919210504175853,0.9575698406852318,1.3951900566843585,0.6863364859128064,1.9772264957427979,1.6929816007614136,1.167896032333374
FeRhoNox,Biohub_OPS0047,SRP68,phase172,24,4,True,0.9791166316078799,1.1247075304552439,1.11281000075637,1.0106914295259632,1.1297316551208496,1.449200987815857,0.7795548439025879
FeRhoNox,Biohub_OPS0047,SRP68,raw_thumbnail,24,4,True,0.8403759008971863,1.0623352253333427,1.11281000075637,0.9546420544488997,2.0088605880737305,1.449200987815857,1.3861849308013916
FeRhoNox,Biohub_OPS0047,SRP72,phase172,24,4,True,0.7611904738759727,0.4502530286572824,0.7448653668028555,0.6044757196725076,0.9117680788040161,1.3396354913711548,0.6806091070175171
FeRhoNox,Biohub_OPS0047,SRP72,raw_thumbnail,24,4,True,0.8338574399574938,0.9340461040919343,0.7448653668028555,1.2539797736886182,1.238387942314148,1.3396354913711548,0.9244215488433838
FeRhoNox,Biohub_OPS0047,SRPRA,phase172,24,4,True,0.875734061581438,1.433618836063106,1.0422414312979653,1.3755151090834443,0.9156029224395752,1.2164322137832642,0.7526953816413879
FeRhoNox,Biohub_OPS0047,SRPRA,raw_thumbnail,24,4,True,0.8568814132558024,1.0521172754513677,1.0422414312979653,1.0094755820070436,1.2230782508850098,1.2164322137832642,1.0054636001586914
FeRhoNox,Biohub_OPS0047,SRPRB,phase172,24,4,True,0.8981895813399607,0.9084624606042067,1.2241871228432606,0.7420944426324619,1.0870404243469238,1.3494935035705566,0.805517315864563
FeRhoNox,Biohub_OPS0047,SRPRB,raw_thumbnail,24,4,True,1.0580773172149303,1.0572424037046864,1.2241871228432606,0.8636281038875548,1.5023620128631592,1.3494935035705566,1.1132783889770508
FeRhoNox,Biohub_OPS0047,SRSF3,phase172,24,4,True,0.8321784319587624,0.5252676584696074,1.546667600584823,0.3396125051504242,1.0238314867019653,1.7757136821746826,0.5765746235847473
FeRhoNox,Biohub_OPS0047,SRSF3,raw_thumbnail,24,4,True,0.9177915564843324,1.148458780603082,1.546667600584823,0.7425375563364933,1.590633749961853,1.7757136821746826,0.8957715034484863
FeRhoNox,Biohub_OPS0047,SRSF7,phase172,24,4,True,0.8362661167399947,1.9740124351306416,1.3561602023081272,1.4555894147099702,1.0143277645111084,1.5103356838226318,0.6715909242630005
FeRhoNox,Biohub_OPS0047,SRSF7,raw_thumbnail,24,4,True,0.875085529525301,2.592145230885624,1.3561602023081272,1.9113857097958653,1.9509634971618652,1.5103356838226318,1.2917416095733643
FeRhoNox,Biohub_OPS0047,SRSF8,phase172,24,4,True,0.8895996360510681,0.9738135899384094,0.8982400979568121,1.0841350682890922,1.1763567924499512,1.3210716247558594,0.89045649766922
FeRhoNox,Biohub_OPS0047,SRSF8,raw_thumbnail,24,4,True,1.0279881851751123,0.9130530334186808,0.8982400979568121,1.0164910645779042,1.5939850807189941,1.3210716247558594,1.2065849304199219
FeRhoNox,Biohub_OPS0047,SSBP3,phase172,24,4,True,0.9164101549170602,1.4564784837447728,1.2055011308789694,1.2081933782034762,1.1545735597610474,1.6089991331100464,0.7175725102424622
FeRhoNox,Biohub_OPS0047,SSBP3,raw_thumbnail,24,4,True,0.8018770831226435,1.0846313224501163,1.2055011308789694,0.8997348029522602,1.686126708984375,1.6089991331100464,1.047935128211975
FeRhoNox,Biohub_OPS0047,SSX2IP,phase172,24,4,True,0.8348659397459386,0.6810161082764485,0.8270608083361473,0.8234172160164299,1.2215945720672607,1.9868799448013306,0.6148306131362915
FeRhoNox,Biohub_OPS0047,SSX2IP,raw_thumbnail,24,4,True,0.8584311965383445,0.99057840928761,0.8270608083361473,1.1977092848595037,1.683444857597351,1.9868799448013306,0.8472806215286255
