method_id,reporter_slug,destination_screen,gene_macro_feature_pearson,gene_response_magnitude_spearman
catboost_multirmse,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0034,0.9053682262698808,0.9002757122757122
catboost_multirmse,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0066,0.9134234711527824,0.9335301695301697
catboost_multirmse,lipid_droplet_plin2,Biohub_OPS0022,0.3330062905636926,0.3898556218556218
catboost_multirmse,lipid_droplet_plin2,Biohub_OPS0065,0.1441728886372099,0.099006171006171
catboost_multirmse,lysosome_lamp1,Biohub_OPS0011,0.6943819435934225,0.7257071217071217
catboost_multirmse,lysosome_lamp1,Biohub_OPS0012,0.7946522211035093,0.7852891492891493
catboost_multirmse,lysosome_lysotracker_live-cell_dye,Biohub_OPS0044,0.910651169717312,0.9615583695583696
catboost_multirmse,lysosome_lysotracker_live-cell_dye,Biohub_OPS0055,0.9241415783762932,0.9905120345120344
catboost_multirmse,lysosome_lysotracker_live-cell_dye,Biohub_OPS0056,0.9125476330518724,0.9607377367377368
catboost_multirmse,mitochondria_chromalive_561_excitation,Biohub_OPS0063,0.6408932025854787,0.8612085332085332
catboost_multirmse,mitochondria_chromalive_561_excitation,Biohub_OPS0075,0.6640760203202566,0.8503246903246904
catboost_multirmse,mitochondria_tomm70a,Biohub_OPS0015,0.6544737468163172,0.6502273462273462
catboost_multirmse,mitochondria_tomm70a,Biohub_OPS0068,0.5508919247270873,0.4689128049128049
catboost_multirmse,nuclear_speckles_srrm2,Biohub_OPS0036,0.6616363396557668,0.7553548073548073
catboost_multirmse,nuclear_speckles_srrm2,Biohub_OPS0061,0.590530930707852,0.4055551967718623
catboost_multirmse,nuclei_nucleolive_live_cell_dye,Biohub_OPS0061,0.3941218255398174,0.7802525522525523
catboost_multirmse,nuclei_nucleolive_live_cell_dye,Biohub_OPS0062,0.4667607080579425,0.499009075009075
catboost_multirmse,nucleolus-dfc_fbl,Biohub_OPS0041,0.4773181613224248,0.7509355149355149
catboost_multirmse,nucleolus-dfc_fbl,Biohub_OPS0062,0.3904190551644812,0.1699312459312459
catboost_multirmse,nucleolus-gc_npm3,Biohub_OPS0042,0.7173630919617912,0.6924798804798805
catboost_multirmse,nucleolus-gc_npm3,Biohub_OPS0058,0.7276700039704641,0.4878035838035838
catboost_multirmse,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0048,0.6323849306087747,0.7805707925707925
catboost_multirmse,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0069,0.3080056987237185,0.0646656286656286
catboost_multirmse,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0045,0.6067108108351628,0.6263341583341583
catboost_multirmse,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0057,0.6705936354895433,0.7675467955467955
catboost_multirmse,plasma_membrane_atp1b3,Biohub_OPS0032,0.7495211145530144,0.7468267108267108
catboost_multirmse,plasma_membrane_atp1b3,Biohub_OPS0071,0.74251010765632,0.701005853005853
catboost_multirmse,plasma_membrane_slc3a2,Biohub_OPS0003,0.9058999344706536,0.8952241872241872
catboost_multirmse,plasma_membrane_slc3a2,Biohub_OPS0004,0.922558548549811,0.9154503754503754
catboost_multirmse,proteasome_psmb7,Biohub_OPS0029,0.5993856970841686,0.7956648996648996
catboost_multirmse,proteasome_psmb7,Biohub_OPS0070,0.5247417092323303,0.1054328254328254
catboost_multirmse,recycling_endosome_tfrc,Biohub_OPS0027,0.8166540501018366,0.9295273975273975
catboost_multirmse,recycling_endosome_tfrc,Biohub_OPS0060,0.8680941176911195,0.8958639078639079
catboost_multirmse,trans-golgi_vamp3,Biohub_OPS0030,0.575005840199689,0.5586558906558906
catboost_multirmse,trans-golgi_vamp3,Biohub_OPS0059,0.559650419279933,0.4821296541296541
tabm_specialists,5xupre,Biohub_OPS0001,0.7952609717845917,0.7965997365997366
tabm_specialists,5xupre,Biohub_OPS0005,0.7949071139097214,0.7476114876114877
tabm_specialists,5xupre,Biohub_OPS0006,0.7651563584804535,0.7215298215298215
tabm_specialists,5xupre,Biohub_OPS0007,0.7233106806874275,0.7656554856554857
tabm_specialists,5xupre,Biohub_OPS0008,0.7699639096856117,0.741040065040065
tabm_specialists,5xupre,Biohub_OPS0009,0.755199883878231,0.6889465609465609
tabm_specialists,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0033,0.9188102359573046,0.9094032574032574
tabm_specialists,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0065,0.8292840272188187,0.8165082965082965
tabm_specialists,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0072,0.0238437689452742,0.9461859581859582
tabm_specialists,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0074,0.9000545131663481,0.92610527010527
tabm_specialists,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0076,0.8578957964976629,0.8832710832710833
tabm_specialists,autophagosome_atg101,Biohub_OPS0031,0.7395313854018847,0.6871962511962512
tabm_specialists,autophagosome_atg101,Biohub_OPS0054,0.7085268472631773,0.6802405522405522
tabm_specialists,autophagosome_map1lc3b,Biohub_OPS0016,0.7166762879739205,0.5220666420666421
tabm_specialists,autophagosome_map1lc3b,Biohub_OPS0017,-0.0048471370755578,0.5934160734160734
tabm_specialists,autophagosome_map1lc3b,Biohub_OPS0040,0.711640838223199,0.4787417507417507
tabm_specialists,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0050,0.0142509722160563,0.6055487815487816
tabm_specialists,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0073,0.5628533760706583,0.4394907554907555
tabm_specialists,cell_proliferation_marker_mki67,Biohub_OPS0045,0.5976480736086766,0.6112086352086352
tabm_specialists,cell_proliferation_marker_mki67,Biohub_OPS0057,0.6091282302513719,0.546949974949975
tabm_specialists,chaperones_hspa1b,Biohub_OPS0028,0.8407788177331289,0.7326666808646809
tabm_specialists,chaperones_hspa1b,Biohub_OPS0072,0.0060346594085179,0.580006672006672
tabm_specialists,chromalive_488_excitation,Biohub_OPS0002,0.6522116449971994,0.3879305559305559
tabm_specialists,chromalive_488_excitation,Biohub_OPS0051,0.6066676465173563,0.647988791988792
tabm_specialists,chromatin_h2bc21,Biohub_OPS0064,0.7069962782164415,0.6834922194922195
tabm_specialists,chromatin_h2bc21,Biohub_OPS0069,0.7472797557711601,0.7214919614919615
tabm_specialists,clathrin_vesicles_clta,Biohub_OPS0018,0.90334681669871,0.9005499005499006
tabm_specialists,clathrin_vesicles_clta,Biohub_OPS0019,0.8614618517458439,0.9603977163977164
tabm_specialists,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0053,0.4503013305366039,0.7024845784845785
tabm_specialists,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0064,0.5149539988487959,0.4877374037374037
tabm_specialists,endosome_vps35,Biohub_OPS0013,0.7450316244115432,0.4447007407007407
tabm_specialists,endosome_vps35,Biohub_OPS0025,0.8006178885698318,0.8138306138306138
tabm_specialists,er_golgi_bridge_vapa,Biohub_OPS0020,0.8305750886599222,0.8957284517284517
tabm_specialists,er_golgi_bridge_vapa,Biohub_OPS0021,0.8084490410983562,0.7902416502416503
tabm_specialists,er_golgi_cope,Biohub_OPS0023,0.5705990009009838,0.6827176907176907
tabm_specialists,er_golgi_cope,Biohub_OPS0074,0.7139156320481561,0.7288935928935929
tabm_specialists,er_sec61b,Biohub_OPS0001,0.9479307234287262,0.7914227874227874
tabm_specialists,er_sec61b,Biohub_OPS0005,0.9036343296368916,0.8143229983229984
tabm_specialists,er_sec61b,Biohub_OPS0006,0.8116246660550436,0.7740939684162503
tabm_specialists,er_sec61b,Biohub_OPS0007,0.7953594202796618,0.7456379896379897
tabm_specialists,er_sec61b,Biohub_OPS0008,0.8863359342018763,0.811315095749041
tabm_specialists,er_sec61b,Biohub_OPS0009,0.8540063425898552,0.780777981120315
tabm_specialists,fe2+_ferhonox_live-cell_dye,Biohub_OPS0047,0.5752275460787738,0.6619356379356379
tabm_specialists,fe2+_ferhonox_live-cell_dye,Biohub_OPS0067,-0.0028817417720953,0.2624254424254424
tabm_specialists,late_endosome_rab7a,Biohub_OPS0014,0.0006820343696745,0.8825053505053505
tabm_specialists,late_endosome_rab7a,Biohub_OPS0026,0.8821010924875736,0.9193297633297632
tabm_specialists,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0034,0.9223555165032544,0.9324536244536245
tabm_specialists,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0066,0.8432983042051395,0.9550942870942872
tabm_specialists,lipid_droplet_plin2,Biohub_OPS0022,0.6136813039580981,0.4031390471390471
tabm_specialists,lipid_droplet_plin2,Biohub_OPS0065,0.4396658719827731,0.2194216354216354
tabm_specialists,lysosome_lamp1,Biohub_OPS0011,0.7438215153912703,0.7462762342762342
tabm_specialists,lysosome_lamp1,Biohub_OPS0012,0.8053580845395724,0.7963689403689403
tabm_specialists,lysosome_lysotracker_live-cell_dye,Biohub_OPS0044,0.6158711804697911,0.9693448173448174
tabm_specialists,lysosome_lysotracker_live-cell_dye,Biohub_OPS0055,0.9399806360403696,0.9928609888609888
tabm_specialists,lysosome_lysotracker_live-cell_dye,Biohub_OPS0056,0.9453263071676096,0.9749148869148868
tabm_specialists,mitochondria_chromalive_561_excitation,Biohub_OPS0063,0.7378451277812322,0.8715722595722596
tabm_specialists,mitochondria_chromalive_561_excitation,Biohub_OPS0075,0.6323114559054375,0.8631880551880552
tabm_specialists,mitochondria_tomm70a,Biohub_OPS0015,0.6723019431034724,0.6188425628425629
tabm_specialists,mitochondria_tomm70a,Biohub_OPS0068,0.5817153311024109,0.5348107628107628
tabm_specialists,nuclear_speckles_srrm2,Biohub_OPS0036,0.7265774669746558,0.7788184548184548
tabm_specialists,nuclear_speckles_srrm2,Biohub_OPS0061,0.647897065927585,0.5371528907643495
tabm_specialists,nuclei_nucleolive_live_cell_dye,Biohub_OPS0061,0.4142971084802411,0.8081593601593602
tabm_specialists,nuclei_nucleolive_live_cell_dye,Biohub_OPS0062,0.4318389360754129,0.5053882453882453
tabm_specialists,nucleolus-dfc_fbl,Biohub_OPS0041,0.4777336670085788,0.6975811335811336
tabm_specialists,nucleolus-dfc_fbl,Biohub_OPS0062,0.390291155873759,0.2652015732015732
tabm_specialists,nucleolus-gc_npm3,Biohub_OPS0042,0.0012296163610396,0.690991890991891
tabm_specialists,nucleolus-gc_npm3,Biohub_OPS0058,0.4536732990915577,0.6632831792831793
tabm_specialists,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0048,0.643836067058146,0.7868562428562429
tabm_specialists,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0069,0.3309874332238299,-0.0048139248139248
tabm_specialists,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0045,0.6959779492268959,0.6881227121227121
tabm_specialists,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0057,0.7136460219820341,0.7938915858915859
tabm_specialists,plasma_membrane_atp1b3,Biohub_OPS0032,0.7707091209789118,0.7763925803925804
tabm_specialists,plasma_membrane_atp1b3,Biohub_OPS0071,0.5335923649060229,0.7203665883665884
tabm_specialists,plasma_membrane_slc3a2,Biohub_OPS0003,0.9154901430010796,0.9113990753990754
tabm_specialists,plasma_membrane_slc3a2,Biohub_OPS0004,0.927749293545882,0.920076476076476
tabm_specialists,proteasome_psmb7,Biohub_OPS0029,0.6300521356364092,0.7801000921000921
tabm_specialists,proteasome_psmb7,Biohub_OPS0070,0.5391635737226655,0.1051709731709731
tabm_specialists,recycling_endosome_tfrc,Biohub_OPS0027,0.8351472020149231,0.9385627225627226
tabm_specialists,recycling_endosome_tfrc,Biohub_OPS0060,0.881399198124806,0.9091422211422212
tabm_specialists,trans-golgi_vamp3,Biohub_OPS0030,0.1317340945630955,0.417959217959218
tabm_specialists,trans-golgi_vamp3,Biohub_OPS0059,0.5605517694105705,0.4935429375429375
scbutterfly_ops_b,5xupre,Biohub_OPS0001,0.7802055180072784,0.7783286863286863
scbutterfly_ops_b,5xupre,Biohub_OPS0005,0.7703875228762627,0.7306784506784507
scbutterfly_ops_b,5xupre,Biohub_OPS0006,0.7479863584041595,0.7038589398589399
scbutterfly_ops_b,5xupre,Biohub_OPS0007,0.704575203359127,0.7564516444516445
scbutterfly_ops_b,5xupre,Biohub_OPS0008,0.7420399352908135,0.7047641367641367
scbutterfly_ops_b,5xupre,Biohub_OPS0009,0.7259352013468743,0.6487775767775767
scbutterfly_ops_b,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0033,0.9102896464367708,0.8936563496563497
scbutterfly_ops_b,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0065,0.8717389665544033,0.8614443934443935
scbutterfly_ops_b,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0072,0.0266943638610731,0.9138290178290178
scbutterfly_ops_b,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0074,0.872378658503294,0.8875691275691275
scbutterfly_ops_b,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0076,0.8211080661664406,0.8297540657540657
scbutterfly_ops_b,autophagosome_atg101,Biohub_OPS0031,0.7122934088110924,0.6421219861219861
scbutterfly_ops_b,autophagosome_atg101,Biohub_OPS0054,0.6403166111558676,0.6452620532620532
scbutterfly_ops_b,autophagosome_map1lc3b,Biohub_OPS0016,0.6250667348504066,0.4233664953664953
scbutterfly_ops_b,autophagosome_map1lc3b,Biohub_OPS0017,-0.0017751185029434,0.5062978702978703
scbutterfly_ops_b,autophagosome_map1lc3b,Biohub_OPS0040,0.7628308540831009,0.578959298959299
scbutterfly_ops_b,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0050,-0.0032072044547627,0.6231963351963352
scbutterfly_ops_b,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0073,0.5416526763389508,0.4344671784671784
scbutterfly_ops_b,cell_proliferation_marker_mki67,Biohub_OPS0045,0.567867005088677,0.6176513456513456
scbutterfly_ops_b,cell_proliferation_marker_mki67,Biohub_OPS0057,0.606101347754399,0.5354565194565195
scbutterfly_ops_b,chaperones_hspa1b,Biohub_OPS0028,0.8210387714207172,0.7018642138642138
scbutterfly_ops_b,chaperones_hspa1b,Biohub_OPS0072,0.0077940420111796,0.6167823407823407
scbutterfly_ops_b,chromalive_488_excitation,Biohub_OPS0002,0.630726154272755,0.5825601425601425
scbutterfly_ops_b,chromalive_488_excitation,Biohub_OPS0051,0.4045508249352376,0.699956163956164
scbutterfly_ops_b,chromatin_h2bc21,Biohub_OPS0064,0.682335534443458,0.67006051006051
scbutterfly_ops_b,chromatin_h2bc21,Biohub_OPS0069,0.7147703717152277,0.716994860994861
scbutterfly_ops_b,clathrin_vesicles_clta,Biohub_OPS0018,0.8641768507659435,0.8637057957057958
scbutterfly_ops_b,clathrin_vesicles_clta,Biohub_OPS0019,0.6793405469506979,0.923052359052359
scbutterfly_ops_b,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0053,0.3189464961954703,0.6989236949236949
scbutterfly_ops_b,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0064,0.5536533854901791,0.4741577101577101
scbutterfly_ops_b,endosome_vps35,Biohub_OPS0013,0.7184232690682014,0.4106360546360546
scbutterfly_ops_b,endosome_vps35,Biohub_OPS0025,0.7185821092377106,0.6723501123501123
scbutterfly_ops_b,er_golgi_bridge_vapa,Biohub_OPS0020,0.8039106416205565,0.8792249912249912
scbutterfly_ops_b,er_golgi_bridge_vapa,Biohub_OPS0021,0.7393930616478125,0.7757720237720238
scbutterfly_ops_b,er_golgi_cope,Biohub_OPS0023,0.5149212392667929,0.6389644829644829
scbutterfly_ops_b,er_golgi_cope,Biohub_OPS0074,0.7007608812030716,0.735009183009183
scbutterfly_ops_b,er_sec61b,Biohub_OPS0001,0.9368389869729676,0.7880943080943081
scbutterfly_ops_b,er_sec61b,Biohub_OPS0005,0.8875314568479856,0.8077115677115677
scbutterfly_ops_b,er_sec61b,Biohub_OPS0006,0.7877448437114557,0.7596061018849202
scbutterfly_ops_b,er_sec61b,Biohub_OPS0007,0.7791087093452612,0.7241716361716362
scbutterfly_ops_b,er_sec61b,Biohub_OPS0008,0.8684543805817763,0.7968858012764587
scbutterfly_ops_b,er_sec61b,Biohub_OPS0009,0.8384681964914004,0.7660498180498181
scbutterfly_ops_b,fe2+_ferhonox_live-cell_dye,Biohub_OPS0047,0.5230985505816838,0.6452474252474253
scbutterfly_ops_b,fe2+_ferhonox_live-cell_dye,Biohub_OPS0067,-0.0030271433449039,0.2446570606570606
scbutterfly_ops_b,late_endosome_rab7a,Biohub_OPS0014,0.0074726483556635,0.8482029082029082
scbutterfly_ops_b,late_endosome_rab7a,Biohub_OPS0026,0.903857263425986,0.9265350145350144
scbutterfly_ops_b,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0034,0.8928045742213726,0.8981405861405861
scbutterfly_ops_b,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0066,0.8595219887793064,0.9298119538119538
scbutterfly_ops_b,lipid_droplet_plin2,Biohub_OPS0022,0.4819317356838534,0.6077896397896397
scbutterfly_ops_b,lipid_droplet_plin2,Biohub_OPS0065,0.4490037095577766,0.1684321444321444
scbutterfly_ops_b,lysosome_lamp1,Biohub_OPS0011,0.7147994016607603,0.7226329706329706
scbutterfly_ops_b,lysosome_lamp1,Biohub_OPS0012,0.7907883698741595,0.7890650730650731
scbutterfly_ops_b,lysosome_lysotracker_live-cell_dye,Biohub_OPS0044,0.4450996309363593,0.9506789546789548
scbutterfly_ops_b,lysosome_lysotracker_live-cell_dye,Biohub_OPS0055,0.9226803854107856,0.98799567999568
scbutterfly_ops_b,lysosome_lysotracker_live-cell_dye,Biohub_OPS0056,0.9266422937313716,0.9621929421929422
scbutterfly_ops_b,mitochondria_chromalive_561_excitation,Biohub_OPS0063,0.6752375389138857,0.8628936108936109
scbutterfly_ops_b,mitochondria_chromalive_561_excitation,Biohub_OPS0075,0.3957342866148489,0.8397000477000477
scbutterfly_ops_b,mitochondria_tomm70a,Biohub_OPS0015,0.6518038548529148,0.7438419718419719
scbutterfly_ops_b,mitochondria_tomm70a,Biohub_OPS0068,0.6007178460713476,0.46402598002598
scbutterfly_ops_b,nuclear_speckles_srrm2,Biohub_OPS0036,0.6645085712273916,0.6995794355794356
scbutterfly_ops_b,nuclear_speckles_srrm2,Biohub_OPS0061,0.6471760148803393,0.5391771727947043
scbutterfly_ops_b,nuclei_nucleolive_live_cell_dye,Biohub_OPS0061,0.2176631780263657,0.7513575673575673
scbutterfly_ops_b,nuclei_nucleolive_live_cell_dye,Biohub_OPS0062,0.4113007177559969,0.5355076995076995
scbutterfly_ops_b,nucleolus-dfc_fbl,Biohub_OPS0041,0.4452966495106618,0.6917189957189958
scbutterfly_ops_b,nucleolus-dfc_fbl,Biohub_OPS0062,0.526693836261984,0.3525368565368565
scbutterfly_ops_b,nucleolus-gc_npm3,Biohub_OPS0042,-0.0015561901964247,0.6004233604233604
scbutterfly_ops_b,nucleolus-gc_npm3,Biohub_OPS0058,0.3660186665753523,0.3861465021465021
scbutterfly_ops_b,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0048,0.5848401521022121,0.7852698532698533
scbutterfly_ops_b,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0069,0.3202681254285077,0.0699159099159099
scbutterfly_ops_b,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0045,0.5995668079704046,0.4602729762729762
scbutterfly_ops_b,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0057,0.6997141775985559,0.7805085245085245
scbutterfly_ops_b,plasma_membrane_atp1b3,Biohub_OPS0032,0.7510025178392729,0.737089553089553
scbutterfly_ops_b,plasma_membrane_atp1b3,Biohub_OPS0071,0.4627864627788464,0.6742225822225822
scbutterfly_ops_b,plasma_membrane_slc3a2,Biohub_OPS0003,0.8966656451423963,0.8944679584679585
scbutterfly_ops_b,plasma_membrane_slc3a2,Biohub_OPS0004,0.9044747948646544,0.8877764757764758
scbutterfly_ops_b,proteasome_psmb7,Biohub_OPS0029,0.6385566253835956,0.8191881271881272
scbutterfly_ops_b,proteasome_psmb7,Biohub_OPS0070,0.5206828985828906,0.0988452748452748
scbutterfly_ops_b,recycling_endosome_tfrc,Biohub_OPS0027,0.7989835875729719,0.9090988530988532
scbutterfly_ops_b,recycling_endosome_tfrc,Biohub_OPS0060,0.86104059095184,0.8957365637365637
scbutterfly_ops_b,trans-golgi_vamp3,Biohub_OPS0030,0.0547894348904568,0.4434496674496674
scbutterfly_ops_b,trans-golgi_vamp3,Biohub_OPS0059,0.5418526222929358,0.4629286269286269
resmlp_52head,5xupre,Biohub_OPS0009,0.7503084748983383,0.6731659331659332
resmlp_52head,5xupre,Biohub_OPS0001,0.7888698369264603,0.7854150894150894
resmlp_52head,5xupre,Biohub_OPS0008,0.7541434675455093,0.7298478338478338
resmlp_52head,5xupre,Biohub_OPS0007,0.7107397899031639,0.7475646995646996
resmlp_52head,5xupre,Biohub_OPS0005,0.7839361101388931,0.744050988050988
resmlp_52head,5xupre,Biohub_OPS0006,0.7629678070545196,0.7110824910824911
resmlp_52head,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0065,0.896332647651434,0.8956027876027876
resmlp_52head,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0033,0.9218665696680546,0.9041825321825322
resmlp_52head,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0074,0.9040817022323608,0.9247012327012328
resmlp_52head,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0076,0.8520648864408334,0.8611523371523372
resmlp_52head,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0072,0.9121886069575944,0.9054425574425574
resmlp_52head,autophagosome_atg101,Biohub_OPS0031,0.7186785998443762,0.6415888495888495
resmlp_52head,autophagosome_atg101,Biohub_OPS0054,0.6764270601173242,0.626972390972391
resmlp_52head,autophagosome_map1lc3b,Biohub_OPS0040,0.7511282325722277,0.6426011106011106
resmlp_52head,autophagosome_map1lc3b,Biohub_OPS0017,0.6933403592556715,0.5597096477096477
resmlp_52head,autophagosome_map1lc3b,Biohub_OPS0016,0.7056021373718977,0.5321703641703641
resmlp_52head,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0073,0.5342910805096229,0.4216975336975337
resmlp_52head,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0050,0.551501934727033,0.5647345207345207
resmlp_52head,cell_proliferation_marker_mki67,Biohub_OPS0057,0.5624120974292358,0.5163548643548643
resmlp_52head,cell_proliferation_marker_mki67,Biohub_OPS0045,0.4956786598389347,0.5438938478938479
resmlp_52head,chaperones_hspa1b,Biohub_OPS0028,0.7832508745292822,0.6489426849426849
resmlp_52head,chaperones_hspa1b,Biohub_OPS0072,0.727527592331171,0.5661459021459021
resmlp_52head,chromalive_488_excitation,Biohub_OPS0051,0.659030215193828,0.6422042342042342
resmlp_52head,chromalive_488_excitation,Biohub_OPS0002,0.6348225163916746,0.3657634857634858
resmlp_52head,chromatin_h2bc21,Biohub_OPS0069,0.7654315605759621,0.7411331971331971
resmlp_52head,chromatin_h2bc21,Biohub_OPS0064,0.7369968791802725,0.7047040647040647
resmlp_52head,clathrin_vesicles_clta,Biohub_OPS0018,0.8976073165734609,0.8962357642357642
resmlp_52head,clathrin_vesicles_clta,Biohub_OPS0019,0.9231904397408168,0.9527743487743487
resmlp_52head,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0053,0.3832347658596215,0.7044318804318804
resmlp_52head,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0064,0.2888052517082542,0.2362864042864043
resmlp_52head,endosome_vps35,Biohub_OPS0013,0.7372124815980593,0.4514995874995875
resmlp_52head,endosome_vps35,Biohub_OPS0025,0.8045566702882448,0.7183620703620703
resmlp_52head,er_golgi_bridge_vapa,Biohub_OPS0020,0.8051469487448534,0.8697418977418977
resmlp_52head,er_golgi_bridge_vapa,Biohub_OPS0021,0.7873037320872148,0.7690719490719491
resmlp_52head,er_golgi_cope,Biohub_OPS0074,0.4002554273853699,0.4871120591120591
resmlp_52head,er_golgi_cope,Biohub_OPS0023,0.5226628538221121,0.658995514995515
resmlp_52head,er_sec61b,Biohub_OPS0009,0.8440633540352186,0.7735902055902056
resmlp_52head,er_sec61b,Biohub_OPS0001,0.9296300013860068,0.8039281559281559
resmlp_52head,er_sec61b,Biohub_OPS0008,0.8823293149471283,0.8213781173781174
resmlp_52head,er_sec61b,Biohub_OPS0007,0.7902282737195492,0.7272316272316273
resmlp_52head,er_sec61b,Biohub_OPS0005,0.8874062746763229,0.8037468477468478
resmlp_52head,er_sec61b,Biohub_OPS0006,0.7973021840055784,0.7493328653328654
resmlp_52head,fe2+_ferhonox_live-cell_dye,Biohub_OPS0067,0.0052255172437677,0.2802393402393402
resmlp_52head,fe2+_ferhonox_live-cell_dye,Biohub_OPS0047,-0.0160396048643936,0.7466555786555786
resmlp_52head,late_endosome_rab7a,Biohub_OPS0026,0.9088433881600698,0.9252540012540011
resmlp_52head,late_endosome_rab7a,Biohub_OPS0014,0.8981937617063522,0.8752184512184512
resmlp_52head,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0066,0.9245955596367518,0.9492782532782532
resmlp_52head,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0034,0.9148878368238608,0.9232015192015192
resmlp_52head,lipid_droplet_plin2,Biohub_OPS0065,0.2399658437352627,0.1578195858195858
resmlp_52head,lipid_droplet_plin2,Biohub_OPS0022,0.2249813847399006,0.3673572193572194
resmlp_52head,lysosome_lamp1,Biohub_OPS0011,0.7096826458970705,0.7182463182463182
resmlp_52head,lysosome_lamp1,Biohub_OPS0012,0.7735570681591829,0.7987960987960988
resmlp_52head,lysosome_lysotracker_live-cell_dye,Biohub_OPS0044,0.9124156286319096,0.9655513255513256
resmlp_52head,lysosome_lysotracker_live-cell_dye,Biohub_OPS0055,0.9368648181358972,0.9911821751821752
resmlp_52head,lysosome_lysotracker_live-cell_dye,Biohub_OPS0056,0.916527604063352,0.9662058902058902
resmlp_52head,mitochondria_chromalive_561_excitation,Biohub_OPS0075,0.7647943012416363,0.8934781374781374
resmlp_52head,mitochondria_chromalive_561_excitation,Biohub_OPS0063,0.7661931365728378,0.8927375327375328
resmlp_52head,mitochondria_tomm70a,Biohub_OPS0068,0.5637593107918898,0.5038497118497118
resmlp_52head,mitochondria_tomm70a,Biohub_OPS0015,0.6457069714864095,0.3133240813240813
resmlp_52head,nuclear_speckles_srrm2,Biohub_OPS0061,0.6387468551596006,0.4245579418316156
resmlp_52head,nuclear_speckles_srrm2,Biohub_OPS0036,0.6515652313828468,0.7026133746133746
resmlp_52head,nuclei_nucleolive_live_cell_dye,Biohub_OPS0062,0.4422412374988198,0.5139044739044739
resmlp_52head,nuclei_nucleolive_live_cell_dye,Biohub_OPS0061,0.4444345009590809,0.8004517644517645
resmlp_52head,nucleolus-dfc_fbl,Biohub_OPS0062,0.4050201234931592,0.3261493461493461
resmlp_52head,nucleolus-dfc_fbl,Biohub_OPS0041,0.4604186134723325,0.7117020997020997
resmlp_52head,nucleolus-gc_npm3,Biohub_OPS0042,0.7528086404005686,0.7063838383838383
resmlp_52head,nucleolus-gc_npm3,Biohub_OPS0058,0.7906419908006986,0.7671348074362119
resmlp_52head,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0069,0.3312469258283575,0.0523849243849243
resmlp_52head,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0048,0.6472046169413564,0.7445616005616006
