method_id,method,method_color,method_order,split,split_label,reporter_slug,screen_code,screen_id,assay_id,n_ko_groups,ko_pearson,method_family
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,fe2+_ferhonox_live-cell_dye,46.0,Biohub_OPS0047,fe2+_ferhonox_live-cell_dye::Biohub_OPS0047,5000.0,0.8666002869450815,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,fe2+_ferhonox_live-cell_dye,66.0,Biohub_OPS0067,fe2+_ferhonox_live-cell_dye::Biohub_OPS0067,5000.0,0.2146353574064995,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,b-catenin,76.0,Biohub_OPS0077,b-catenin::Biohub_OPS0077,4998.0,0.4443351048206787,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,c-myc,76.0,Biohub_OPS0077,c-myc::Biohub_OPS0077,4998.0,0.4672772736680107,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,52.0,Biohub_OPS0053,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::Biohub_OPS0053,5000.0,0.5005131074051277,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,63.0,Biohub_OPS0064,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::Biohub_OPS0064,5000.0,0.6571091570099563,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,oxidative_stress_cellrox_live-cell_dye,47.0,Biohub_OPS0048,oxidative_stress_cellrox_live-cell_dye::Biohub_OPS0048,5000.0,0.6774761208402321,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,oxidative_stress_cellrox_live-cell_dye,68.0,Biohub_OPS0069,oxidative_stress_cellrox_live-cell_dye::Biohub_OPS0069,5000.0,0.4612899495901406,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,p21,76.0,Biohub_OPS0077,p21::Biohub_OPS0077,4998.0,0.4873358576832384,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,p53,76.0,Biohub_OPS0077,p53::Biohub_OPS0077,4998.0,0.4077945084983576,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,prb,76.0,Biohub_OPS0077,prb::Biohub_OPS0077,4998.0,0.337650382917914,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,ps6,76.0,Biohub_OPS0077,ps6::Biohub_OPS0077,4998.0,0.4771903725551361,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,cell_proliferation_marker_mki67,44.0,Biohub_OPS0045,cell_proliferation_marker_mki67::Biohub_OPS0045,4999.0,0.5786962913147583,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,cell_proliferation_marker_mki67,56.0,Biohub_OPS0057,cell_proliferation_marker_mki67::Biohub_OPS0057,4940.0,0.6227595006809311,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,chromatin_h2bc21,63.0,Biohub_OPS0064,chromatin_h2bc21::Biohub_OPS0064,5000.0,0.6467900605506913,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,chromatin_h2bc21,68.0,Biohub_OPS0069,chromatin_h2bc21::Biohub_OPS0069,5000.0,0.6792410551502016,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,nuclear_speckles_srrm2,35.0,Biohub_OPS0036,nuclear_speckles_srrm2::Biohub_OPS0036,5000.0,0.6109442842232254,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,nuclear_speckles_srrm2,60.0,Biohub_OPS0061,nuclear_speckles_srrm2::Biohub_OPS0061,5000.0,0.7758838655779782,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,nuclei_hoechst,42.0,Biohub_OPS0043,nuclei_hoechst::Biohub_OPS0043,5000.0,0.6837275787527776,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,nucleoli_npm1,42.0,Biohub_OPS0043,nucleoli_npm1::Biohub_OPS0043,5000.0,0.4468780686864437,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,nucleolus-dfc_fbl,40.0,Biohub_OPS0041,nucleolus-dfc_fbl::Biohub_OPS0041,5000.0,0.4481126374187107,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,nucleolus-dfc_fbl,61.0,Biohub_OPS0062,nucleolus-dfc_fbl::Biohub_OPS0062,5000.0,0.722550394585057,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,nucleolus-gc_npm3,41.0,Biohub_OPS0042,nucleolus-gc_npm3::Biohub_OPS0042,5000.0,0.7313263448636128,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,nucleolus-gc_npm3,57.0,Biohub_OPS0058,nucleolus-gc_npm3::Biohub_OPS0058,5000.0,0.7576795688609783,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,nuclei_nucleolive_live_cell_dye,60.0,Biohub_OPS0061,nuclei_nucleolive_live_cell_dye::Biohub_OPS0061,5000.0,0.4801366038834917,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,nuclei_nucleolive_live_cell_dye,61.0,Biohub_OPS0062,nuclei_nucleolive_live_cell_dye::Biohub_OPS0062,5000.0,0.5826719744431005,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,er_cona,42.0,Biohub_OPS0043,er_cona::Biohub_OPS0043,5000.0,0.6092405428325743,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,er_ncln,51.0,Biohub_OPS0052,er_ncln::Biohub_OPS0052,5000.0,0.5746301914520188,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,er_sec61b,0.0,Biohub_OPS0001,er_sec61b::Biohub_OPS0001,5000.0,0.8883643195446927,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,er_sec61b,4.0,Biohub_OPS0005,er_sec61b::Biohub_OPS0005,5000.0,0.8153779107478346,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,er_sec61b,5.0,Biohub_OPS0006,er_sec61b::Biohub_OPS0006,5000.0,0.7270374001913785,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,er_sec61b,6.0,Biohub_OPS0007,er_sec61b::Biohub_OPS0007,4964.0,0.734861851073967,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,er_sec61b,7.0,Biohub_OPS0008,er_sec61b::Biohub_OPS0008,5000.0,0.8038370779285074,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,er_sec61b,8.0,Biohub_OPS0009,er_sec61b::Biohub_OPS0009,4992.0,0.7755799845878996,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,er_golgi_cop-ii_sec23a,34.0,Biohub_OPS0035,er_golgi_cop-ii_sec23a::Biohub_OPS0035,5000.0,0.8867180549905728,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,er_golgi_cope,22.0,Biohub_OPS0023,er_golgi_cope::Biohub_OPS0023,5000.0,0.542837322364892,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,er_golgi_cope,73.0,Biohub_OPS0074,er_golgi_cope::Biohub_OPS0074,5000.0,0.7779814978177743,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,er_golgi_bridge_vapa,19.0,Biohub_OPS0020,er_golgi_bridge_vapa::Biohub_OPS0020,5000.0,0.764972937949723,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,er_golgi_bridge_vapa,20.0,Biohub_OPS0021,er_golgi_bridge_vapa::Biohub_OPS0021,5000.0,0.7666588328571219,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,trans-golgi_vamp3,29.0,Biohub_OPS0030,trans-golgi_vamp3::Biohub_OPS0030,5000.0,0.6853530611371821,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,trans-golgi_vamp3,58.0,Biohub_OPS0059,trans-golgi_vamp3::Biohub_OPS0059,5000.0,0.5869878509170339,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,chromalive_488_excitation,1.0,Biohub_OPS0002,chromalive_488_excitation::Biohub_OPS0002,4996.0,0.6230101534661271,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,chromalive_488_excitation,50.0,Biohub_OPS0051,chromalive_488_excitation::Biohub_OPS0051,5000.0,0.6595740188562398,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,mitochondria_chromalive_561_excitation,62.0,Biohub_OPS0063,mitochondria_chromalive_561_excitation::Biohub_OPS0063,5000.0,0.7185262287271037,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,mitochondria_chromalive_561_excitation,74.0,Biohub_OPS0075,mitochondria_chromalive_561_excitation::Biohub_OPS0075,5000.0,0.7159406490012173,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,mitochondria_tomm20,42.0,Biohub_OPS0043,mitochondria_tomm20::Biohub_OPS0043,5000.0,0.5903397845308567,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,mitochondria_tomm70a,14.0,Biohub_OPS0015,mitochondria_tomm70a::Biohub_OPS0015,5000.0,0.6740137691611666,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,mitochondria_tomm70a,67.0,Biohub_OPS0068,mitochondria_tomm70a::Biohub_OPS0068,5000.0,0.6148252987912378,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,actin_filament_fastact_spy555_live_cell_dye,32.0,Biohub_OPS0033,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0033,5000.0,0.8828030692976082,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,actin_filament_fastact_spy555_live_cell_dye,64.0,Biohub_OPS0065,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0065,5000.0,0.8564495711507648,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,actin_filament_fastact_spy555_live_cell_dye,71.0,Biohub_OPS0072,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0072,5000.0,0.9116466018415644,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,actin_filament_fastact_spy555_live_cell_dye,73.0,Biohub_OPS0074,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0074,5000.0,0.8654304245023329,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,actin_filament_fastact_spy555_live_cell_dye,75.0,Biohub_OPS0076,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0076,5000.0,0.8141973635435719,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,f-actin_phalloidin,42.0,Biohub_OPS0043,f-actin_phalloidin::Biohub_OPS0043,5000.0,0.6472372540114947,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,microtubules_map4,45.0,Biohub_OPS0046,microtubules_map4::Biohub_OPS0046,5000.0,0.748806449258684,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,microtubules_tubulin,42.0,Biohub_OPS0043,microtubules_tubulin::Biohub_OPS0043,5000.0,0.6259060417578669,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,autophagosome_atg101,30.0,Biohub_OPS0031,autophagosome_atg101::Biohub_OPS0031,5000.0,0.6547339387094847,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,autophagosome_atg101,53.0,Biohub_OPS0054,autophagosome_atg101::Biohub_OPS0054,4999.0,0.6208060177257088,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,autophagosome_map1lc3b,15.0,Biohub_OPS0016,autophagosome_map1lc3b::Biohub_OPS0016,5000.0,0.6217015919424432,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,autophagosome_map1lc3b,16.0,Biohub_OPS0017,autophagosome_map1lc3b::Biohub_OPS0017,5000.0,0.6100202614236745,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,autophagosome_map1lc3b,39.0,Biohub_OPS0040,autophagosome_map1lc3b::Biohub_OPS0040,5000.0,0.8677484887035893,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,clathrin_vesicles_clta,17.0,Biohub_OPS0018,clathrin_vesicles_clta::Biohub_OPS0018,4999.0,0.8510781967073959,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,clathrin_vesicles_clta,18.0,Biohub_OPS0019,clathrin_vesicles_clta::Biohub_OPS0019,5000.0,0.8919709184615314,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,lipid_droplet_bodipy_live_cell_dye,33.0,Biohub_OPS0034,lipid_droplet_bodipy_live_cell_dye::Biohub_OPS0034,4998.0,0.8772529162216077,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,lipid_droplet_bodipy_live_cell_dye,65.0,Biohub_OPS0066,lipid_droplet_bodipy_live_cell_dye::Biohub_OPS0066,5000.0,0.8806490241780714,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,lipid_droplet_plin2,21.0,Biohub_OPS0022,lipid_droplet_plin2::Biohub_OPS0022,5000.0,0.6550245142396792,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,lipid_droplet_plin2,64.0,Biohub_OPS0065,lipid_droplet_plin2::Biohub_OPS0065,4878.0,0.5309663981312632,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,lysosome_lamp1,10.0,Biohub_OPS0011,lysosome_lamp1::Biohub_OPS0011,4984.0,0.6796594356559522,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,lysosome_lamp1,11.0,Biohub_OPS0012,lysosome_lamp1::Biohub_OPS0012,5000.0,0.7363966288994673,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,lysosome_lysotracker_live-cell_dye,43.0,Biohub_OPS0044,lysosome_lysotracker_live-cell_dye::Biohub_OPS0044,5000.0,0.8905217332747366,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,lysosome_lysotracker_live-cell_dye,54.0,Biohub_OPS0055,lysosome_lysotracker_live-cell_dye::Biohub_OPS0055,5000.0,0.913662955573778,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,lysosome_lysotracker_live-cell_dye,55.0,Biohub_OPS0056,lysosome_lysotracker_live-cell_dye::Biohub_OPS0056,5000.0,0.9061510775502222,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,early_endosome_eea1,38.0,Biohub_OPS0039,early_endosome_eea1::Biohub_OPS0039,5000.0,0.8694099937626335,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,endosome_vps35,12.0,Biohub_OPS0013,endosome_vps35::Biohub_OPS0013,4999.0,0.7068376405018176,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,endosome_vps35,24.0,Biohub_OPS0025,endosome_vps35::Biohub_OPS0025,5000.0,0.7964859522475615,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,late_endosome_rab7a,13.0,Biohub_OPS0014,late_endosome_rab7a::Biohub_OPS0014,4996.0,0.845789922468544,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,late_endosome_rab7a,25.0,Biohub_OPS0026,late_endosome_rab7a::Biohub_OPS0026,5000.0,0.8983596553308656,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,recycling_endosome_tfrc,26.0,Biohub_OPS0027,recycling_endosome_tfrc::Biohub_OPS0027,5000.0,0.801788357338551,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,recycling_endosome_tfrc,59.0,Biohub_OPS0060,recycling_endosome_tfrc::Biohub_OPS0060,5000.0,0.8282189065577175,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,plasma_membrane_atp1b3,31.0,Biohub_OPS0032,plasma_membrane_atp1b3::Biohub_OPS0032,5000.0,0.6829105525291711,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,plasma_membrane_atp1b3,70.0,Biohub_OPS0071,plasma_membrane_atp1b3::Biohub_OPS0071,5000.0,0.658138057999467,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,plasma_membrane_slc3a2,2.0,Biohub_OPS0003,plasma_membrane_slc3a2::Biohub_OPS0003,4991.0,0.8847575675443305,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,plasma_membrane_slc3a2,3.0,Biohub_OPS0004,plasma_membrane_slc3a2::Biohub_OPS0004,5000.0,0.8740178101125436,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,plasma_membrane_wga,42.0,Biohub_OPS0043,plasma_membrane_wga::Biohub_OPS0043,5000.0,0.6584823394637173,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,peroxisome_peroxi_spy650_live_cell_dye,44.0,Biohub_OPS0045,peroxisome_peroxi_spy650_live_cell_dye::Biohub_OPS0045,5000.0,0.7093057541769285,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,peroxisome_peroxi_spy650_live_cell_dye,56.0,Biohub_OPS0057,peroxisome_peroxi_spy650_live_cell_dye::Biohub_OPS0057,5000.0,0.7863588638637147,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,5xupre,0.0,Biohub_OPS0001,5xupre::Biohub_OPS0001,4999.0,0.7134106298402141,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,5xupre,4.0,Biohub_OPS0005,5xupre::Biohub_OPS0005,4997.0,0.7101158589015407,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,5xupre,5.0,Biohub_OPS0006,5xupre::Biohub_OPS0006,5000.0,0.7057201752703599,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,5xupre,6.0,Biohub_OPS0007,5xupre::Biohub_OPS0007,4788.0,0.6872938289648471,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,5xupre,7.0,Biohub_OPS0008,5xupre::Biohub_OPS0008,4995.0,0.7095657513218622,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,5xupre,8.0,Biohub_OPS0009,5xupre::Biohub_OPS0009,4894.0,0.6969942367013059,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,caspase_activity_cellevent-caspase_live-cell_dye,49.0,Biohub_OPS0050,caspase_activity_cellevent-caspase_live-cell_dye::Biohub_OPS0050,5000.0,0.5681754432186891,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,caspase_activity_cellevent-caspase_live-cell_dye,72.0,Biohub_OPS0073,caspase_activity_cellevent-caspase_live-cell_dye::Biohub_OPS0073,4995.0,0.5028149256909832,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,chaperones_hspa1b,27.0,Biohub_OPS0028,chaperones_hspa1b::Biohub_OPS0028,5000.0,0.8228880482233332,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,chaperones_hspa1b,71.0,Biohub_OPS0072,chaperones_hspa1b::Biohub_OPS0072,5000.0,0.7416055610863843,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,proteasome_psmb7,28.0,Biohub_OPS0029,proteasome_psmb7::Biohub_OPS0029,5000.0,0.564670139606532,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,proteasome_psmb7,69.0,Biohub_OPS0070,proteasome_psmb7::Biohub_OPS0070,5000.0,0.4214564882285064,Classical tabular
ridge,Ridge,#3E6F9C,1,field_holdout_sanity,Field,stress_granule_g3bp1,36.0,Biohub_OPS0037,stress_granule_g3bp1::Biohub_OPS0037,5000.0,0.8941642137782982,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,fe2+_ferhonox_live-cell_dye,46.0,Biohub_OPS0047,fe2+_ferhonox_live-cell_dye::Biohub_OPS0047,1000.0,0.9027651948853532,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,fe2+_ferhonox_live-cell_dye,66.0,Biohub_OPS0067,fe2+_ferhonox_live-cell_dye::Biohub_OPS0067,1000.0,0.2722488983383857,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,b-catenin,76.0,Biohub_OPS0077,b-catenin::Biohub_OPS0077,1000.0,0.4735543187304707,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,c-myc,76.0,Biohub_OPS0077,c-myc::Biohub_OPS0077,1000.0,0.5222878440276234,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,52.0,Biohub_OPS0053,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::Biohub_OPS0053,1000.0,0.5196008957765549,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,63.0,Biohub_OPS0064,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::Biohub_OPS0064,1000.0,0.7248932593981969,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,oxidative_stress_cellrox_live-cell_dye,47.0,Biohub_OPS0048,oxidative_stress_cellrox_live-cell_dye::Biohub_OPS0048,1000.0,0.7414750535019622,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,oxidative_stress_cellrox_live-cell_dye,68.0,Biohub_OPS0069,oxidative_stress_cellrox_live-cell_dye::Biohub_OPS0069,1000.0,0.4745730848062768,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,p21,76.0,Biohub_OPS0077,p21::Biohub_OPS0077,1000.0,0.581690739818712,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,p53,76.0,Biohub_OPS0077,p53::Biohub_OPS0077,1000.0,0.5361948650101204,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,prb,76.0,Biohub_OPS0077,prb::Biohub_OPS0077,1000.0,0.305615930728519,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,ps6,76.0,Biohub_OPS0077,ps6::Biohub_OPS0077,1000.0,0.5090102456028508,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,cell_proliferation_marker_mki67,44.0,Biohub_OPS0045,cell_proliferation_marker_mki67::Biohub_OPS0045,1000.0,0.6406548170927694,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,cell_proliferation_marker_mki67,56.0,Biohub_OPS0057,cell_proliferation_marker_mki67::Biohub_OPS0057,1000.0,0.6609614858924935,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,chromatin_h2bc21,63.0,Biohub_OPS0064,chromatin_h2bc21::Biohub_OPS0064,1000.0,0.7244049284118613,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,chromatin_h2bc21,68.0,Biohub_OPS0069,chromatin_h2bc21::Biohub_OPS0069,1000.0,0.7615143556141746,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,nuclear_speckles_srrm2,35.0,Biohub_OPS0036,nuclear_speckles_srrm2::Biohub_OPS0036,1000.0,0.7028995358991965,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,nuclear_speckles_srrm2,60.0,Biohub_OPS0061,nuclear_speckles_srrm2::Biohub_OPS0061,1000.0,0.8370159598960897,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,nuclei_hoechst,42.0,Biohub_OPS0043,nuclei_hoechst::Biohub_OPS0043,1000.0,0.7285196629516457,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,nucleoli_npm1,42.0,Biohub_OPS0043,nucleoli_npm1::Biohub_OPS0043,1000.0,0.4947680208302947,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,nucleolus-dfc_fbl,40.0,Biohub_OPS0041,nucleolus-dfc_fbl::Biohub_OPS0041,1000.0,0.50951057011203,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,nucleolus-dfc_fbl,61.0,Biohub_OPS0062,nucleolus-dfc_fbl::Biohub_OPS0062,1000.0,0.7744612708346943,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,nucleolus-gc_npm3,41.0,Biohub_OPS0042,nucleolus-gc_npm3::Biohub_OPS0042,1000.0,0.815481905088296,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,nucleolus-gc_npm3,57.0,Biohub_OPS0058,nucleolus-gc_npm3::Biohub_OPS0058,1000.0,0.8361919694854644,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,nuclei_nucleolive_live_cell_dye,60.0,Biohub_OPS0061,nuclei_nucleolive_live_cell_dye::Biohub_OPS0061,1000.0,0.4674322221660492,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,nuclei_nucleolive_live_cell_dye,61.0,Biohub_OPS0062,nuclei_nucleolive_live_cell_dye::Biohub_OPS0062,1000.0,0.6704483684589145,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,er_cona,42.0,Biohub_OPS0043,er_cona::Biohub_OPS0043,1000.0,0.6937792600537454,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,er_ncln,51.0,Biohub_OPS0052,er_ncln::Biohub_OPS0052,1000.0,0.6353663662528826,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,er_sec61b,0.0,Biohub_OPS0001,er_sec61b::Biohub_OPS0001,1000.0,0.9305297174998778,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,er_sec61b,4.0,Biohub_OPS0005,er_sec61b::Biohub_OPS0005,1000.0,0.8909556420570338,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,er_sec61b,5.0,Biohub_OPS0006,er_sec61b::Biohub_OPS0006,1000.0,0.7741808037846193,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,er_sec61b,6.0,Biohub_OPS0007,er_sec61b::Biohub_OPS0007,1000.0,0.7882489159832368,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,er_sec61b,7.0,Biohub_OPS0008,er_sec61b::Biohub_OPS0008,1000.0,0.8689971769895379,Classical tabular
ridge,Ridge,#3E6F9C,1,gene_holdout_main,Gene,er_sec61b,8.0,Biohub_OPS0009,er_sec61b::Biohub_OPS0009,1000.0,0.8266754712873395,Classical tabular
