method_id,method,split,reporter_slug,ko_pearson,split_label,method_color,method_order,method_family
gbdt,GBDT,gene_holdout_main,lipid_droplet_plin2,0.709628796329101,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,lysosome_lamp1,0.747084822009007,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,lysosome_lysotracker_live-cell_dye,0.9372928413252035,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,microtubules_map4,0.8213831742604574,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,microtubules_tubulin,0.7248191306160556,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,mitochondria_chromalive_561_excitation,0.8138418659567833,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,mitochondria_tomm20,0.6866060578160816,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,mitochondria_tomm70a,0.7518602746228378,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,nuclear_speckles_srrm2,0.8695684353510538,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,nuclei_hoechst,0.7485501635074615,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,nuclei_nucleolive_live_cell_dye,0.8173412896692753,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,nucleoli_npm1,0.5447854228731659,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,nucleolus-dfc_fbl,0.7994497125347456,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,nucleolus-gc_npm3,0.8377563272913298,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,oxidative_stress_cellrox_live-cell_dye,0.6698093591878812,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,p21,0.6019751944144567,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,p53,0.5449405436466137,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,peroxisome_peroxi_spy650_live_cell_dye,0.8212579548358917,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,plasma_membrane_atp1b3,0.7548147349307934,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,plasma_membrane_slc3a2,0.9123686482508978,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,plasma_membrane_wga,0.749009322706196,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,prb,0.37495205049713454,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,proteasome_psmb7,0.6024131337956835,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,ps6,0.5668885507283267,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,recycling_endosome_tfrc,0.8829204919437567,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,stress_granule_g3bp1,0.9337808261315029,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,trans-golgi_vamp3,0.6844843623538812,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,5xupre,0.7571954071521759,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,actin_filament_fastact_spy555_live_cell_dye,0.8995890090862909,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,autophagosome_atg101,0.7077442146837711,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,autophagosome_map1lc3b,0.7088016720695629,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,caspase_activity_cellevent-caspase_live-cell_dye,0.5568220000714064,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,cell_proliferation_marker_mki67,0.5494745097433527,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,chaperones_hspa1b,0.7651874894897144,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,chromalive_488_excitation,0.6694120975832145,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,chromatin_h2bc21,0.7031358939905961,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,clathrin_vesicles_clta,0.9102079930404822,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.3250345992273651,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,endosome_vps35,0.759908778903385,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,er_golgi_bridge_vapa,0.8089846645792325,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,er_golgi_cope,0.4445788102069248,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,er_sec61b,0.8614312834623786,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,fe2+_ferhonox_live-cell_dye,0.1512613807766077,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,late_endosome_rab7a,0.906074741234382,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,lipid_droplet_bodipy_live_cell_dye,0.922113452727596,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,lipid_droplet_plin2,0.28615885179412237,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,lysosome_lamp1,0.7566837401439745,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,lysosome_lysotracker_live-cell_dye,0.9255378602279557,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,mitochondria_chromalive_561_excitation,0.5817951884431144,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,mitochondria_tomm70a,0.5870591699689005,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,nuclear_speckles_srrm2,0.6111321061616763,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,nuclei_nucleolive_live_cell_dye,0.42954695389683667,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,nucleolus-dfc_fbl,0.4584457927849144,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,nucleolus-gc_npm3,0.7063579236467679,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,oxidative_stress_cellrox_live-cell_dye,0.44681778451437515,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,peroxisome_peroxi_spy650_live_cell_dye,0.6191725535318255,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,plasma_membrane_atp1b3,0.7517975484952331,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,plasma_membrane_slc3a2,0.9188509869078794,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,proteasome_psmb7,0.5770143099750082,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,recycling_endosome_tfrc,0.8519598705073198,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,trans-golgi_vamp3,0.56353291682899,Whole-screen,#5E88AD,2,Classical tabular
midas_ops,MIDAS,field_holdout_sanity,5xupre,0.6488083183765412,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,actin_filament_fastact_spy555_live_cell_dye,0.8133007095505794,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,autophagosome_atg101,0.5377457750340302,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,autophagosome_map1lc3b,0.7461257327347994,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,b-catenin,0.34063097509827156,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,c-myc,0.3516886704228818,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,caspase_activity_cellevent-caspase_live-cell_dye,0.39014310635005434,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,cell_proliferation_marker_mki67,0.4506957962992601,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,chaperones_hspa1b,0.7155366636812687,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,chromalive_488_excitation,0.5862713705748319,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,chromatin_h2bc21,0.5632029063999653,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,clathrin_vesicles_clta,0.7711532498399417,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,early_endosome_eea1,0.8119231681029003,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.5622384830688436,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,endosome_vps35,0.6750217917064826,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,er_cona,0.556765358067221,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,er_golgi_bridge_vapa,0.5410902927163989,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,er_golgi_cop-ii_sec23a,0.8333717579642931,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,er_golgi_cope,0.6975050486624241,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,er_ncln,0.49833675716072323,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,er_sec61b,0.6996326851348083,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,f-actin_phalloidin,0.5862544919053714,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,fe2+_ferhonox_live-cell_dye,0.6351732952083694,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,late_endosome_rab7a,0.7654231565694014,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,lipid_droplet_bodipy_live_cell_dye,0.7572517906626065,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,lipid_droplet_plin2,0.5377933241426944,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,lysosome_lamp1,0.5738405103484789,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,lysosome_lysotracker_live-cell_dye,0.8305188114444414,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,microtubules_map4,0.6964749758442242,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,microtubules_tubulin,0.5687974755134848,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,mitochondria_chromalive_561_excitation,0.5955600416908662,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,mitochondria_tomm20,0.5147789636005958,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,mitochondria_tomm70a,0.5839466075102487,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,nuclear_speckles_srrm2,0.613064669817686,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,nuclei_hoechst,0.5373799934983253,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,nuclei_nucleolive_live_cell_dye,0.34683778767745627,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,nucleoli_npm1,0.3541434364393353,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,nucleolus-dfc_fbl,0.5748781324674687,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,nucleolus-gc_npm3,0.6384496600677569,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,oxidative_stress_cellrox_live-cell_dye,0.5228425340106091,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,p21,0.4031519917647044,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,p53,0.3440977485027785,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,peroxisome_peroxi_spy650_live_cell_dye,0.5948056112974882,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,plasma_membrane_atp1b3,0.5920436951642235,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,plasma_membrane_slc3a2,0.8492222333947816,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,plasma_membrane_wga,0.6020576556523641,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,prb,0.25396989203989506,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,proteasome_psmb7,0.3905017312460889,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,ps6,0.3783668527379632,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,recycling_endosome_tfrc,0.7131517102010548,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,stress_granule_g3bp1,0.8458208521207174,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,trans-golgi_vamp3,0.5146254101768136,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,5xupre,0.6831719073653221,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,actin_filament_fastact_spy555_live_cell_dye,0.8067812405526638,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,autophagosome_atg101,0.5874560377250114,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,autophagosome_map1lc3b,0.7435936409980058,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,b-catenin,0.357485835335489,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,c-myc,0.3972541345407565,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,caspase_activity_cellevent-caspase_live-cell_dye,0.38233274509354176,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,cell_proliferation_marker_mki67,0.4304356801013151,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,chaperones_hspa1b,0.7303254820406437,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,chromalive_488_excitation,0.6152495071291924,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,chromatin_h2bc21,0.579153054455916,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,clathrin_vesicles_clta,0.7664747784535091,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,early_endosome_eea1,0.8588038285573324,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.6131814484174053,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,endosome_vps35,0.7108617453525463,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,er_cona,0.6071905850484554,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,er_golgi_bridge_vapa,0.5888688652155301,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,er_golgi_cop-ii_sec23a,0.8226950168609619,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,er_golgi_cope,0.7402742626766363,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,er_ncln,0.5629793986678123,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,er_sec61b,0.7332080513238907,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,f-actin_phalloidin,0.6250521264970302,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,fe2+_ferhonox_live-cell_dye,0.6150639909591216,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,late_endosome_rab7a,0.7958817472060521,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,lipid_droplet_bodipy_live_cell_dye,0.7987582918256522,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,lipid_droplet_plin2,0.5632928664485612,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,lysosome_lamp1,0.6172797157118718,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,lysosome_lysotracker_live-cell_dye,0.8486258246004581,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,microtubules_map4,0.7322896155218283,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,microtubules_tubulin,0.6036871477560555,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,mitochondria_chromalive_561_excitation,0.620145630898575,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,mitochondria_tomm20,0.54052228236364,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,mitochondria_tomm70a,0.5680079168329637,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,nuclear_speckles_srrm2,0.6227793050309023,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,nuclei_hoechst,0.5314720343798399,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,nuclei_nucleolive_live_cell_dye,0.1349555561513019,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,nucleoli_npm1,0.38386386389999333,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,nucleolus-dfc_fbl,0.6032699280728896,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,nucleolus-gc_npm3,0.709060774743557,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,oxidative_stress_cellrox_live-cell_dye,0.5535264488581257,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,p21,0.4811974871406952,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,p53,0.4397987174491087,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,peroxisome_peroxi_spy650_live_cell_dye,0.5731824569404125,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,plasma_membrane_atp1b3,0.6657126965001225,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,plasma_membrane_slc3a2,0.8689523647228876,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,plasma_membrane_wga,0.6431794361935721,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,prb,0.34028849624718227,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,proteasome_psmb7,0.4488783658404524,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,ps6,0.4029840280798574,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,recycling_endosome_tfrc,0.7503222135826946,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,stress_granule_g3bp1,0.8668501434226832,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,trans-golgi_vamp3,0.5380801695088546,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,5xupre,0.697717243184646,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,actin_filament_fastact_spy555_live_cell_dye,0.8480929708729187,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,autophagosome_atg101,0.6149864823867877,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,autophagosome_map1lc3b,0.6512518255169399,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,caspase_activity_cellevent-caspase_live-cell_dye,0.3726607209343153,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,cell_proliferation_marker_mki67,0.48987694550305605,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,chaperones_hspa1b,0.7504279439647992,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,chromalive_488_excitation,0.665351824524502,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,chromatin_h2bc21,0.6420533247292042,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,clathrin_vesicles_clta,0.8181101195514202,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.31924002834906173,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,endosome_vps35,0.6993220684429009,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,er_golgi_bridge_vapa,0.5961508043110371,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,er_golgi_cope,0.560499351316442,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,er_sec61b,0.7689547683629724,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,fe2+_ferhonox_live-cell_dye,0.013897462165914448,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,late_endosome_rab7a,0.8097783631334703,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,lipid_droplet_bodipy_live_cell_dye,0.8068380939463774,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,lipid_droplet_plin2,0.3832666135082642,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,lysosome_lamp1,0.6415607466672857,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,lysosome_lysotracker_live-cell_dye,0.8803676904903518,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,mitochondria_chromalive_561_excitation,0.7311321180313826,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,mitochondria_tomm70a,0.6173512885579839,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,nuclear_speckles_srrm2,0.6333672978604834,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,nuclei_nucleolive_live_cell_dye,0.5114321950823069,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,nucleolus-dfc_fbl,0.47464379384958494,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,nucleolus-gc_npm3,0.7298919148743153,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,oxidative_stress_cellrox_live-cell_dye,0.4946817922173068,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,peroxisome_peroxi_spy650_live_cell_dye,0.5994164183114965,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,plasma_membrane_atp1b3,0.6875078755741318,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,plasma_membrane_slc3a2,0.8843255167206128,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,proteasome_psmb7,0.5638541075701748,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,recycling_endosome_tfrc,0.7988015819961827,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,trans-golgi_vamp3,0.519512753856058,Whole-screen,#C85A3C,9,Biological completion
mlp,MLP,field_holdout_sanity,5xupre,0.7075711718201637,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,actin_filament_fastact_spy555_live_cell_dye,0.901569456110398,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,autophagosome_atg101,0.6505098843326171,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,autophagosome_map1lc3b,0.8546948892374834,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,b-catenin,0.524495822271953,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,c-myc,0.5111446841061115,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,caspase_activity_cellevent-caspase_live-cell_dye,0.5448004255692165,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,cell_proliferation_marker_mki67,0.6368284530937671,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,chaperones_hspa1b,0.7769053727388382,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,chromalive_488_excitation,0.7134378805756569,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,chromatin_h2bc21,0.6953758475681145,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,clathrin_vesicles_clta,0.888775539646546,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,early_endosome_eea1,0.8857103881736597,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.6870831315716107,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,endosome_vps35,0.8052933245897294,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,er_cona,0.6253836481107606,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,er_golgi_bridge_vapa,0.7844541045526663,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,er_golgi_cop-ii_sec23a,0.9002619648973147,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,er_golgi_cope,0.7823476644853751,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,er_ncln,0.5721046540886163,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,er_sec61b,0.7852148448427518,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,f-actin_phalloidin,0.6672706365585327,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,fe2+_ferhonox_live-cell_dye,0.8799836797018846,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,late_endosome_rab7a,0.9001581129928431,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,lipid_droplet_bodipy_live_cell_dye,0.8984188278516134,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,lipid_droplet_plin2,0.6756824952860673,Field,#7B6597,4,Neural specialists
