reporter_slug,method_id,recoverability_r__checkpoint_average,recoverability_r__single,magnitude_spearman__checkpoint_average,magnitude_spearman__single,variance_ratio__checkpoint_average,variance_ratio__single,top5pct_recall__checkpoint_average,top5pct_recall__single,reliability__checkpoint_average,reliability__single,tier__checkpoint_average,tier__single,exact_tier_changed,proxy_status_changed
er_golgi_bridge_vapa,multitab_pilot,0.7974341239277842,0.7971838320331979,0.9016503856503856,0.903979947979948,0.8496648365270916,0.8407417446640215,0.88,0.88,0.6864386449976475,0.6864386449976475,quantitative_proxy,quantitative_proxy,False,False
er_golgi_bridge_vapa,resmlp_52head,0.7967510136288256,0.7929297813550493,0.8834184794184795,0.8929685809685809,0.7500958389395392,0.7832995520853429,0.82,0.8,0.6864386449976475,0.6864386449976475,quantitative_proxy,quantitative_proxy,False,False
er_golgi_bridge_vapa,ridge,0.8025852701499755,0.8025852701499755,0.907886527886528,0.907886527886528,0.828790069569514,0.828790069569514,0.9,0.9,0.6864386449976475,0.6864386449976475,quantitative_proxy,quantitative_proxy,False,False
er_golgi_bridge_vapa,scbutterfly_ops_b,0.6565239203220857,0.6599555618695035,0.826014106014106,0.8264430824430825,0.3215657882020684,0.324283485508974,0.72,0.74,0.6864386449976475,0.6864386449976475,ranking_proxy,ranking_proxy,False,False
er_golgi_bridge_vapa,scpair_ops,0.7793066304121836,0.7799475235277964,0.8851829611829612,0.8867776787776788,0.5931055576532771,0.6100456058553424,0.82,0.84,0.6864386449976475,0.6864386449976475,quantitative_proxy,quantitative_proxy,False,False
er_golgi_bridge_vapa,tabm_specialists,0.7761685239512801,0.8160337432976504,0.865933705933706,0.9124854964854964,0.7465846660634201,0.901980335237758,0.78,0.9,0.6864386449976475,0.6864386449976475,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cop-ii_sec23a,catboost_multirmse,0.9238661058100612,0.9238661058100612,0.9303624543624543,0.9303624543624543,0.9342796811489203,0.9342796811489203,0.92,0.92,0.7963114253629393,0.7963114253629393,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cop-ii_sec23a,gbdt,0.934111600503441,0.934111600503441,0.9397703797703796,0.9397703797703796,0.9539169481870772,0.9539169481870772,0.92,0.92,0.7963114253629393,0.7963114253629393,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cop-ii_sec23a,midas_ops,0.825325232821496,0.822695006575232,0.868952140952141,0.8672670632670633,0.2646808840085541,0.2801384182863612,0.86,0.84,0.7963114253629393,0.7963114253629393,ranking_proxy,ranking_proxy,False,False
er_golgi_cop-ii_sec23a,mlp,0.9367526431448304,0.9367526431448304,0.945780513780514,0.945780513780514,0.9593195664042824,0.9593195664042824,0.92,0.92,0.7963114253629393,0.7963114253629393,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cop-ii_sec23a,multitab_pilot,0.9257780316165076,0.9257368207636788,0.9387156147156146,0.9381252261252262,0.910163174687386,0.9108103861265056,0.92,0.92,0.7963114253629393,0.7963114253629393,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cop-ii_sec23a,resmlp_52head,0.930499900545368,0.930189104441817,0.9384519984519984,0.9376962376962376,0.8390891199784146,0.849468552341083,0.9,0.92,0.7963114253629393,0.7963114253629393,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cop-ii_sec23a,ridge,0.92352644269702,0.92352644269702,0.9444236724236724,0.9444236724236724,1.069696737764744,1.069696737764744,0.92,0.92,0.7963114253629393,0.7963114253629393,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cop-ii_sec23a,scbutterfly_ops_b,0.8207843338900795,0.819015756527093,0.8314927354927355,0.8281483801483801,0.5847720726358521,0.6114899895327873,0.72,0.74,0.7963114253629393,0.7963114253629393,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cop-ii_sec23a,scpair_ops,0.9187236287950966,0.9189282029101048,0.933783513783514,0.9340529260529262,0.8560042978890027,0.8420837500038416,0.92,0.92,0.7963114253629393,0.7963114253629393,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cop-ii_sec23a,tabm_specialists,0.9167894872173676,0.9337133271677172,0.934098982098982,0.9496116256116256,0.8797333436131222,0.935898962913607,0.9,0.94,0.7963114253629393,0.7963114253629393,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cope,catboost_multirmse,0.8248018820377739,0.8248018820377739,0.8421225861225862,0.8421225861225862,0.7862431069883851,0.7862431069883851,0.78,0.78,0.5671140969254439,0.5671140969254439,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cope,gbdt,0.8324196156416516,0.8324196156416516,0.8564341484341486,0.8564341484341486,0.8104895392777095,0.8104895392777095,0.8,0.8,0.5671140969254439,0.5671140969254439,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cope,midas_ops,0.738847746853241,0.7402742737445981,0.7414781614781616,0.747866955866956,0.243429327933233,0.2604950299483682,0.68,0.7,0.5671140969254439,0.5671140969254439,ranking_proxy,ranking_proxy,False,False
er_golgi_cope,mlp,0.8292949363728204,0.8292949363728204,0.852960480960481,0.852960480960481,0.8184308402722403,0.8184308402722403,0.82,0.82,0.5671140969254439,0.5671140969254439,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cope,multitab_pilot,0.8239667559556413,0.8239228381417771,0.8501436581436581,0.8495250455250456,0.7653735140138832,0.7646996664789032,0.78,0.78,0.5671140969254439,0.5671140969254439,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cope,resmlp_52head,0.8337610126094541,0.8325679177379379,0.8598795318795319,0.861914001914002,0.8431920422982504,0.8900919625180606,0.8,0.8,0.5671140969254439,0.5671140969254439,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cope,ridge,0.8156893704680371,0.8156893704680371,0.8500902100902102,0.8500902100902102,0.8272527910463382,0.8272527910463382,0.82,0.82,0.5671140969254439,0.5671140969254439,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cope,scbutterfly_ops_b,0.8104221898675069,0.814550610072482,0.8245995445995447,0.8318230238230239,0.5119735387226815,0.5484355351106273,0.72,0.8,0.5671140969254439,0.5671140969254439,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cope,scpair_ops,0.8212003625423954,0.8211047424723624,0.8420926820926823,0.8405359325359326,0.769286225164996,0.7763488875994885,0.78,0.78,0.5671140969254439,0.5671140969254439,quantitative_proxy,quantitative_proxy,False,False
er_golgi_cope,tabm_specialists,0.8275553178502115,0.8376606934734921,0.8490599490599491,0.858880494880495,0.77327717511584,0.7943248650880882,0.8,0.8,0.5671140969254439,0.5671140969254439,quantitative_proxy,quantitative_proxy,False,False
er_ncln,catboost_multirmse,0.6571239356630166,0.6571239356630166,0.7401265161265163,0.7401265161265163,0.8575145502579665,0.8575145502579665,0.56,0.56,0.5109354049791082,0.5109354049791082,ranking_proxy,ranking_proxy,False,False
er_ncln,gbdt,0.6605212698503109,0.6605212698503109,0.7494070014070014,0.7494070014070014,0.8420647260001439,0.8420647260001439,0.6,0.6,0.5109354049791082,0.5109354049791082,ranking_proxy,ranking_proxy,False,False
er_ncln,midas_ops,0.5697804871972922,0.5629793821722235,0.6763251883251884,0.6721238401238402,0.4519915958426387,0.5062263486295268,0.56,0.56,0.5109354049791082,0.5109354049791082,measurement_required,measurement_required,False,False
er_ncln,mlp,0.6551008829943357,0.6551008829943357,0.7446329286329287,0.7446329286329287,0.7990193408914666,0.7990193408914666,0.56,0.56,0.5109354049791082,0.5109354049791082,ranking_proxy,ranking_proxy,False,False
er_ncln,multitab_pilot,0.6610270261969684,0.6606418306347789,0.7558242958242959,0.7572702132702133,0.840794410968944,0.8492982532470151,0.6,0.6,0.5109354049791082,0.5109354049791082,ranking_proxy,ranking_proxy,False,False
er_ncln,resmlp_52head,0.6560349845930336,0.652082684676256,0.7482825642825642,0.7473609513609514,0.8053368269899428,0.7929833800666117,0.6,0.62,0.5109354049791082,0.5109354049791082,ranking_proxy,ranking_proxy,False,False
er_ncln,ridge,0.6541415907307386,0.6541415907307386,0.7504827544827545,0.7504827544827545,0.8835570696564216,0.8835570696564216,0.56,0.56,0.5109354049791082,0.5109354049791082,ranking_proxy,ranking_proxy,False,False
er_ncln,scbutterfly_ops_b,0.4810966746892235,0.4821600126262357,0.6551963231963233,0.6580820860820862,0.4496286212106787,0.4337606378944446,0.56,0.54,0.5109354049791082,0.5109354049791082,measurement_required,measurement_required,False,False
er_ncln,scpair_ops,0.6325297209940872,0.6335967160461421,0.7363741603741605,0.7386434346434347,0.8061878096652482,0.8214696057457346,0.58,0.58,0.5109354049791082,0.5109354049791082,ranking_proxy,ranking_proxy,False,False
er_ncln,tabm_specialists,0.6202488222600075,0.6495059120868741,0.7266535746535747,0.7592554712554713,0.8592208091489992,0.8959026156387162,0.6,0.6,0.5109354049791082,0.5109354049791082,ranking_proxy,ranking_proxy,False,False
er_sec61b,catboost_multirmse,0.8013501279253468,0.8013501279253468,0.8991238431238431,0.8991238431238431,0.5280368297220751,0.5280368297220751,0.88,0.88,0.4571854056007768,0.4571854056007768,quantitative_proxy,quantitative_proxy,False,False
er_sec61b,gbdt,0.8107120554736978,0.8107120554736978,0.9049754329754328,0.9049754329754328,0.6420367448840654,0.6420367448840654,0.86,0.86,0.4571854056007768,0.4571854056007768,quantitative_proxy,quantitative_proxy,False,False
er_sec61b,midas_ops,0.7328309738861214,0.7332081278649899,0.8214174894174895,0.8133270693270693,0.2569136452893593,0.2724195602878124,0.8,0.8,0.4571854056007768,0.4571854056007768,ranking_proxy,ranking_proxy,False,False
er_sec61b,mlp,0.8102179231195772,0.8102179231195772,0.8992276672276673,0.8992276672276673,0.8981882644980793,0.8981882644980793,0.88,0.88,0.4571854056007768,0.4571854056007768,quantitative_proxy,quantitative_proxy,False,False
er_sec61b,multitab_pilot,0.7998332911711326,0.7996727664476122,0.9009166209166208,0.9012674052674052,0.5010444915393835,0.4955184053359844,0.88,0.9,0.4571854056007768,0.4571854056007768,quantitative_proxy,ranking_proxy,True,False
er_sec61b,resmlp_52head,0.8053305332165653,0.8025952657074651,0.8985158505158506,0.8972259092259093,0.4615541345688453,0.4844054652313262,0.9,0.86,0.4571854056007768,0.4571854056007768,ranking_proxy,ranking_proxy,False,False
er_sec61b,ridge,0.7997145848768862,0.7997145848768862,0.9005676485676486,0.9005676485676486,0.7551036728988018,0.7551036728988018,0.88,0.88,0.4571854056007768,0.4571854056007768,quantitative_proxy,quantitative_proxy,False,False
er_sec61b,scbutterfly_ops_b,0.7704605251688722,0.7698371935198169,0.8576433536433538,0.8595061875061876,0.5919309299153261,0.5986828697790226,0.82,0.78,0.4571854056007768,0.4571854056007768,quantitative_proxy,quantitative_proxy,False,False
er_sec61b,scpair_ops,0.8006467363775862,0.8009656984475264,0.8965221085221087,0.8973446973446974,0.6794860763691952,0.6653033173902878,0.86,0.88,0.4571854056007768,0.4571854056007768,quantitative_proxy,quantitative_proxy,False,False
er_sec61b,tabm_specialists,0.8020845137639026,0.8138996572730509,0.8929360249360251,0.9048044928044928,0.8250740842882166,0.8195427890031218,0.86,0.86,0.4571854056007768,0.4571854056007768,quantitative_proxy,quantitative_proxy,False,False
f-actin_phalloidin,catboost_multirmse,0.7380212153739985,0.7380212153739985,0.7508321828321829,0.7508321828321829,0.5413249432702129,0.5413249432702129,0.62,0.62,0.3996475172727066,0.3996475172727066,quantitative_proxy,quantitative_proxy,False,False
f-actin_phalloidin,gbdt,0.745922773604529,0.745922773604529,0.7714844074844076,0.7714844074844076,0.5583287786255918,0.5583287786255918,0.6,0.6,0.3996475172727066,0.3996475172727066,quantitative_proxy,quantitative_proxy,False,False
f-actin_phalloidin,midas_ops,0.6239114851615233,0.6250521245452398,0.6831723711723712,0.6856564096564097,0.3018876461037503,0.3162003307334056,0.54,0.56,0.3996475172727066,0.3996475172727066,unresolved,unresolved,False,False
f-actin_phalloidin,mlp,0.7457482668489741,0.7457482668489741,0.7554257874257875,0.7554257874257875,0.6306645845426492,0.6306645845426492,0.62,0.62,0.3996475172727066,0.3996475172727066,quantitative_proxy,quantitative_proxy,False,False
