reporter_slug,oxidative_stress_cellrox_live-cell_dye,fe2+_ferhonox_live-cell_dye,b-catenin,c-myc,p21,p53,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,prb,ps6,nucleolus-dfc_fbl,chromatin_h2bc21,nuclei_hoechst,cell_proliferation_marker_mki67,nucleoli_npm1,nucleolus-gc_npm3,nuclei_nucleolive_live_cell_dye,nuclear_speckles_srrm2,er_golgi_cope,er_cona,er_ncln,er_golgi_cop-ii_sec23a,er_sec61b,trans-golgi_vamp3,er_golgi_bridge_vapa,chromalive_488_excitation,mitochondria_chromalive_561_excitation,mitochondria_tomm20,mitochondria_tomm70a,actin_filament_fastact_spy555_live_cell_dye,microtubules_map4,f-actin_phalloidin,microtubules_tubulin,autophagosome_atg101,lipid_droplet_bodipy_live_cell_dye,clathrin_vesicles_clta,lysosome_lamp1,lysosome_lysotracker_live-cell_dye,autophagosome_map1lc3b,lipid_droplet_plin2,early_endosome_eea1,late_endosome_rab7a,recycling_endosome_tfrc,endosome_vps35,plasma_membrane_atp1b3,plasma_membrane_slc3a2,plasma_membrane_wga,peroxisome_peroxi_spy650_live_cell_dye,5xupre,caspase_activity_cellevent-caspase_live-cell_dye,stress_granule_g3bp1,chaperones_hspa1b,proteasome_psmb7
microtubules_map4,0.32156131167051505,0.3301783161099483,0.10608058837712545,0.03524266632193547,0.2304599795776126,0.22929314539197518,0.25439298195692267,-0.018320754574403263,0.1261919562379851,0.13140966466536272,0.2584613025009375,0.059091458498863464,0.17889794737681208,0.09358831216910816,0.12114314915491545,0.31923424673042494,0.22364446614807487,0.338835185454218,0.23445945414012356,0.2285683345825454,0.2925213899104599,0.28859730381227744,0.33194373395514604,0.32906405914330367,0.19668251418774907,0.3111007002317525,0.2633930170848488,0.2643224284043259,0.33443640064949093,1.0,0.23342021530190257,0.23025047306691301,0.3014294295857332,0.33020092468506185,0.3104006410893507,0.2948469937029526,0.32272141491590306,0.2969945624128576,0.23323843976441466,0.26737302499014126,0.27360714073196163,0.2841977728898939,0.2673362242113223,0.2566469934077259,0.23314914666585196,0.24464471464856324,0.23855306380531893,0.3021187840640985,0.21271789069610741,0.25559040512631304,0.25453278529900963,0.29478625927194846
f-actin_phalloidin,0.3196328628387647,0.36270926868964976,0.16093045987516436,0.050532649954743616,0.30079429359781346,0.28340682597604244,0.22619304293994533,-0.041008256879404105,0.20389525441224854,0.14032588062213167,0.24673101781760678,0.07994083986804808,0.15726108116767354,0.4771834060828026,0.20238169264287023,0.3138846620703196,0.2749747807374565,0.3397031651316646,0.5945342358581235,0.24159478371554047,0.3467086834908439,0.29095336128606464,0.3772111731881321,0.35737597460434545,0.21756758828121933,0.3808161841186079,0.8426778158330945,0.3288786667985464,0.3159731835302946,0.23342021530190257,1.0,0.7318889275803754,0.22999827202893722,0.36560223406525016,0.3171436626792547,0.33054291427929194,0.3804680280713258,0.2909296871438452,0.25261987660075075,0.28984391032950657,0.34114935176007416,0.3676512343344857,0.2634083817324341,0.2502177135643965,0.19849351046417768,0.7781628950411691,0.32870573716346374,0.31507132030588997,0.23022703516165,0.2870708789605818,0.21479811337010263,0.2550316857356708
microtubules_tubulin,0.25480379139445375,0.33825843532773403,0.13164339717226353,0.027882569161905676,0.2271271071542346,0.2131162154412601,0.17845328174849423,-0.02421173937319344,0.16235246763181105,0.13688095769781494,0.21516975576767636,0.23442468515619438,0.11335959125415132,0.31386624270459185,0.12726463733872656,0.3073564038450551,0.2376201118419095,0.2656437451248561,0.7119825640095915,0.23045001870612802,0.27699861988092955,0.2655183128323823,0.3166223062435491,0.30244399724806353,0.21040424138849492,0.31387182317193313,0.6679616370863328,0.2853099232846259,0.23617076015259172,0.23025047306691301,0.7318889275803754,1.0,0.2616223637846806,0.3146550396125931,0.27763120909911315,0.267845008575334,0.31517400378608007,0.24146859925677852,0.1790566899744677,0.23878927016345922,0.31741041126373193,0.29357223021873635,0.24391051897338423,0.19415912674452607,0.2122998457681478,0.8042517962924557,0.22700815478306366,0.26972902008218735,0.19202305264494687,0.25612045668165134,0.16418931172754098,0.25216662256341876
autophagosome_atg101,0.3252095624006746,0.323155056962625,0.14372019636476546,0.056387660221621345,0.3137437381487148,0.3328300777759176,0.2019305621669145,-0.008377732098705104,0.1738733595899696,0.14729095887188612,0.347836574607804,0.09770029286733146,0.1976107988274103,0.10290152069987742,0.17879352237780682,0.29921568957361555,0.29837765937839295,0.3472739756327163,0.21777076807165785,0.27930104813632134,0.3739338594321381,0.372914900305976,0.3484430770859157,0.40107110891543507,0.24799442256929188,0.33034576500961726,0.24916719553079839,0.34240729833236433,0.24537256234057928,0.3014294295857332,0.22999827202893722,0.2616223637846806,0.9999999999999998,0.327442861973093,0.38770131973198924,0.297866122165636,0.3478957804800347,0.3472998614846731,0.28566377928882564,0.32462692701187623,0.37834140594485727,0.27636089823146226,0.2949419720039967,0.28575103116317485,0.23816230246378825,0.23132693018631686,0.29043565220673545,0.38607212694676674,0.17721297237691525,0.3236975043787906,0.28339824308005246,0.3295258142009938
lipid_droplet_bodipy_live_cell_dye,0.5715335458696658,0.6130498944402653,0.2591211088034852,0.04162464528837936,0.542543185603089,0.4867228864498699,0.3194756949891045,-0.17594363765040394,0.22289747633949047,0.18323164334950257,0.2689120753932193,0.05744547249607664,0.15584462470567415,0.18096381904210154,0.21733039648853383,0.5357643323081495,0.3252040823841218,0.45444496225104636,0.27174925095234786,0.39130149098455574,0.49196897908775816,0.44675834471826426,0.5606262204164513,0.5738217004244673,0.24072859398001958,0.5586154069703874,0.45983716118162704,0.4647869016948604,0.39335403561936244,0.3302009246850619,0.3656022340652501,0.3146550396125931,0.3274428619730931,0.9999999999999998,0.5228288463263836,0.5064895688713574,0.6801553893285789,0.34616794928019584,0.40974202914590235,0.5422595909231465,0.4687963939155916,0.5827378023562333,0.3810582949937033,0.3304961582468674,0.3302542886809109,0.3243539763149696,0.41782756672316435,0.5157855941152699,0.4014331852052167,0.3870360402112817,0.294923356271147,0.32426305187117477
clathrin_vesicles_clta,0.5149107469312132,0.4802894056542049,0.18753652466937099,0.07287872637735407,0.4536817304588051,0.4517992741057584,0.31390975272836064,-0.09336881504018368,0.2496877287207262,0.169022066502912,0.3079758196069147,0.04457447495263375,0.24193313185839124,0.18028636832314812,0.17304211766154773,0.4351092728037733,0.3233865334584087,0.45438043173222004,0.2300718256831884,0.33618797759185576,0.47292092909945294,0.4756712602691374,0.4611393395181599,0.5485647463158798,0.27141577731055755,0.5141369037008513,0.39771402344738027,0.43979588990405416,0.3683579235689903,0.3104006410893507,0.3171436626792547,0.27763120909911315,0.38770131973198924,0.5228288463263837,1.0,0.4390926879864803,0.575043037024833,0.39136443155488765,0.374521347885917,0.4526824050659381,0.47614031483069563,0.45006273135300917,0.37286846582245076,0.4022714081816667,0.3082040587137027,0.28638885240230316,0.42551947767340503,0.5171934722857999,0.3237407392440271,0.395508301276438,0.3044343240112287,0.3510521542758834
lysosome_lamp1,0.45758073772167507,0.464813575892973,0.25839263732029033,0.04750195200887392,0.4566683527119148,0.43262703745353503,0.29642413961374264,-0.11314830297859732,0.27293406882432836,0.24322580689831896,0.2829954073760667,0.010263840976874597,0.194318308180195,0.15392576074901151,0.24175870901220772,0.4810760012973483,0.3624417983286131,0.43166335825131824,0.22569388404366944,0.3384704909652332,0.42220156810983145,0.41350444102790285,0.48511206219310965,0.5050287122264576,0.26957070192233845,0.5373135455522638,0.4281900190083069,0.44512730654145677,0.43199193487476806,0.2948469937029526,0.33054291427929194,0.267845008575334,0.29786612216563607,0.5064895688713574,0.4390926879864804,0.9999999999999998,0.543338955888668,0.34014627930862085,0.3468332494986912,0.4355317632556998,0.44731244561319133,0.48856062739172074,0.3909573762636008,0.33955779609455644,0.2715424293949984,0.2798400738647493,0.450682650754314,0.4590048116903403,0.330379290206414,0.3005235950673385,0.27521325223441456,0.2998029320935975
lysosome_lysotracker_live-cell_dye,0.6333228680998052,0.6122511258023395,0.23542409636717163,-0.03842646329583373,0.6145746872869369,0.5445319127524452,0.3829341123970528,-0.24824700703827274,0.24493070746593104,0.23630977327924238,0.29371941121015477,0.022947193344377854,0.19001006435722104,0.2064241952546195,0.1806309498882484,0.6230803900176174,0.4196633924208749,0.5333988064225789,0.2389838396543063,0.37541743597715166,0.5413270232089467,0.4946647961641963,0.574255881521954,0.6416977979094844,0.27309646510847785,0.6701685980772603,0.49700646611612587,0.5172338776276926,0.4882235379332574,0.32272141491590306,0.3804680280713258,0.31517400378608007,0.3478957804800347,0.6801553893285789,0.5750430370248331,0.543338955888668,1.0,0.3945465380136298,0.4288990895327581,0.5966385709379154,0.5379499413108725,0.6396572798014168,0.4286088242947649,0.3759438032313084,0.32109441112486603,0.30470193937367024,0.48569430810102876,0.5737139745266338,0.4604161125190902,0.39143434811512884,0.3112822685683103,0.3147553453911143
autophagosome_map1lc3b,0.3821672463727288,0.34915317860223827,0.14725632497594718,0.06730752568181919,0.33135483224645823,0.29549489578437815,0.29576438074490263,-0.027675950953330593,0.1968610962250377,0.20224454564575847,0.31749720461293435,0.0029038757895036107,0.22072873621303324,0.20890016753671575,0.14907640191192784,0.4152443705171575,0.3681962542255975,0.3705898398097771,0.2017898376256457,0.27254207715659184,0.3798265277481683,0.39607660843980513,0.3736827852494451,0.4336969382941562,0.2976028920995036,0.4192486579398722,0.3246777254323716,0.3604751168279256,0.3968022518028011,0.2969945624128576,0.2909296871438452,0.24146859925677852,0.3472998614846731,0.3461679492801958,0.39136443155488765,0.3401462793086209,0.39454653801362977,1.0,0.3338674805443221,0.31305258116443185,0.3931653342762916,0.3401503014997011,0.3186632239691468,0.34808595383519353,0.2358449229851121,0.26885938245048097,0.3782139919725171,0.43501189474018226,0.24993526761542065,0.33774125293999757,0.3076204045010394,0.32834475915300426
lipid_droplet_plin2,0.40577505416795495,0.38247688783355865,0.20262367051624414,0.035756113165476805,0.32998952029376655,0.35148650548404503,0.28076582509503134,-0.09138293059775926,0.15462545841051256,0.1702863147076526,0.23097768110506034,0.07729006095046852,0.15229290979220209,0.1396245301210672,0.15965640033044431,0.3765810638837128,0.3181313012808785,0.40610801989669854,0.16785015754108576,0.3171776239642417,0.3833887329061784,0.3424558619639606,0.34774357128174543,0.4035900839021141,0.2498190561666228,0.42440299910842005,0.27755000310330546,0.3107786271563685,0.46660918676380087,0.23323843976441466,0.25261987660075075,0.1790566899744677,0.28566377928882564,0.4097420291459023,0.374521347885917,0.3468332494986912,0.4288990895327581,0.3338674805443221,1.0,0.31197896213687354,0.32944435941279226,0.38159025407539515,0.29165712552104256,0.30210898097206623,0.20468968021026904,0.2560292664965885,0.3141127225834373,0.42017911304901856,0.24022818377095972,0.26366301747399723,0.2398187619040023,0.2715064380811087
early_endosome_eea1,0.5212526222874004,0.510162286185376,0.237268656375586,-0.0025215979083192596,0.5075083368855404,0.45278266602096706,0.2706023480151478,-0.14032847518029182,0.24765947502504104,0.24513118656426258,0.28610132646973185,-0.007489940628571354,0.08498923058286542,0.17388310961193473,0.26548457304737577,0.5206863079956197,0.36078642232789526,0.44216097103295077,0.2244706054908818,0.3695879256554439,0.4444116852457774,0.4314988316094146,0.47318927351325807,0.5089920278229747,0.2584056502923275,0.5386430290504216,0.3797037296561269,0.44582050567618575,0.38293408830534087,0.26737302499014126,0.28984391032950657,0.23878927016345922,0.32462692701187623,0.5422595909231465,0.4526824050659381,0.4355317632556998,0.5966385709379154,0.31305258116443185,0.31197896213687354,1.0,0.44198072143601835,0.506856867481415,0.35949165856713455,0.2920200399511192,0.26538091489163906,0.24132519381230252,0.4069041120630331,0.472428482660904,0.35174228792640566,0.3467701412937162,0.22636707241622606,0.3309691139932153
late_endosome_rab7a,0.4472449226804453,0.4196042167740579,0.20709631577403947,0.08853061315220724,0.46274042089892453,0.42887291747998996,0.29917200100060753,-0.1103875125007168,0.24401846604484115,0.19357689026903757,0.27999561055654665,0.017270201021800914,0.2611173664821746,0.1427816872341921,0.19301342548044031,0.45594470203260606,0.416061644364658,0.4391815608288514,0.24811994075584926,0.3243387832968538,0.48511438081920827,0.4255230178822212,0.43350357632452413,0.5160309835322604,0.27693824060870825,0.5280928946952742,0.3997395036032045,0.45340075925513135,0.39605948683734954,0.27360714073196163,0.34114935176007416,0.31741041126373193,0.37834140594485727,0.4687963939155916,0.47614031483069563,0.44731244561319133,0.5379499413108725,0.3931653342762916,0.32944435941279226,0.44198072143601835,0.9999999999999998,0.437961772494549,0.3765677800705382,0.3754843830530279,0.2859667050978004,0.29441584194924264,0.44497772162295296,0.4898003373317408,0.31237324644010134,0.3601856911427511,0.3438006161966419,0.33830053048984166
recycling_endosome_tfrc,0.5210398949274097,0.5696265543140374,0.2831931324996634,-0.012460344959347199,0.5339211515515588,0.4512775496187549,0.28986853252749833,-0.1605579164574469,0.26216663562970516,0.22488952262316916,0.28738863644398305,0.032884425714847336,0.16110912605952335,0.1925530300301729,0.17305691108997678,0.5694170199793064,0.3814466763070819,0.49770282560002144,0.21839559023507743,0.3790961469908421,0.49326622859791247,0.43310937740308947,0.5220068437941807,0.5319616597801716,0.2007529752458073,0.5734287250951013,0.45863125504640945,0.4899379300125371,0.4647176254698227,0.2841977728898939,0.3676512343344857,0.29357223021873635,0.27636089823146226,0.5827378023562333,0.45006273135300917,0.4885606273917208,0.639657279801417,0.3401503014997011,0.38159025407539515,0.506856867481415,0.437961772494549,0.9999999999999998,0.3778775908316878,0.28776817089598733,0.289752505300626,0.3067419191697481,0.4746882798878724,0.5125841952286216,0.41574269739586966,0.3652889966176163,0.22278354260090136,0.28199159193095674
endosome_vps35,0.3793552758773643,0.3902071879688701,0.1929114235977964,0.024740582378969308,0.3167376159319645,0.3211953698702524,0.193187064491467,-0.07240954587786931,0.1661223831340872,0.20006212309615154,0.25905105177794224,0.031114996520137085,0.2178237765124862,0.17943115468875123,0.13670371805952747,0.3826713582379145,0.3235287618788652,0.3166695982686037,0.2082022120161033,0.2423848351523129,0.37743373899951893,0.3445645406651046,0.34139443880400117,0.39295239468542403,0.26317861089019523,0.38196915492543276,0.30861592403260724,0.3384547705185763,0.2856012571527618,0.26733622421132236,0.2634083817324341,0.24391051897338423,0.2949419720039967,0.3810582949937033,0.37286846582245076,0.3909573762636008,0.4286088242947649,0.3186632239691468,0.29165712552104256,0.35949165856713455,0.3765677800705382,0.3778775908316878,0.9999999999999998,0.29174831336558943,0.26022867416050216,0.2360930340562408,0.3351159858043886,0.3799401196216508,0.2259367045903723,0.27495869905248255,0.2480281988571437,0.27278392582671274
plasma_membrane_atp1b3,0.322486698239863,0.3251054658076117,0.12799683622462363,0.024257519621847013,0.32970429015292546,0.36223663261258077,0.28619682865495705,-0.10471954052914408,0.16501137443362837,0.160682964182714,0.27484311646942655,0.027210832364962342,0.29175791148065283,0.1311859542676241,0.16789297307718806,0.36139731656813007,0.3974277289464409,0.30074507970761283,0.17844869678481384,0.2518905965045452,0.3783537911976426,0.3035359362727554,0.3476503534481057,0.3975232689762862,0.26698854377779463,0.3573834207748772,0.2742168703497073,0.32597699032871097,0.339398484519245,0.2566469934077259,0.2502177135643965,0.19415912674452607,0.28575103116317485,0.3304961582468674,0.4022714081816667,0.33955779609455644,0.3759438032313084,0.34808595383519353,0.30210898097206623,0.2920200399511192,0.3754843830530279,0.28776817089598733,0.29174831336558943,1.0,0.24850755215311027,0.2265497722371741,0.34612647241843897,0.33624732062318735,0.1941298620262551,0.319846171255599,0.28783769919980906,0.29871670459054467
plasma_membrane_slc3a2,0.2496093699792231,0.29690824406232813,0.1745706591913779,0.0505160423622175,0.2457618201058489,0.25573547169095023,0.23263305165268336,-0.037936548029674236,0.06988221671649902,0.10474743941493248,0.23318619175118546,0.07702592836474653,0.11841865073639742,0.12404158264450088,0.15931974830126616,0.30598532946594864,0.17486201776451346,0.2737394145512686,0.18744927166373895,0.21589175833644145,0.27287681856986734,0.2996727868019252,0.3188343917988529,0.2842466146992523,0.16479477139801252,0.2704979708433088,0.26107486920248024,0.2567939435686512,0.21537898914406026,0.23314914666585196,0.19849351046417768,0.2122998457681478,0.23816230246378825,0.3302542886809109,0.3082040587137027,0.2715424293949984,0.32109441112486603,0.2358449229851121,0.20468968021026904,0.26538091489163906,0.2859667050978004,0.289752505300626,0.26022867416050216,0.24850755215311027,1.0,0.19850704403141836,0.21226199585339023,0.28099763331885896,0.1592116605535383,0.2901371050299765,0.18109038245886733,0.21085517842558305
plasma_membrane_wga,0.261988568277091,0.32438722729829317,0.139244310564578,0.046327756409291224,0.2353304487365501,0.22564386843910447,0.18871791250105244,-0.004366802195501506,0.18208526508257852,0.14231504015116145,0.2364859404651961,0.2338055470851749,0.1322922711250868,0.29971591282230753,0.16670085276451085,0.28296944890550024,0.21292103692488978,0.29829967038034505,0.7334000667552248,0.2240075974347734,0.28560456047469795,0.27865316558355513,0.3123527863328896,0.3231863152606566,0.20272721898635115,0.3188848743075107,0.6832563475574044,0.2724372904679914,0.27832242318976486,0.24464471464856324,0.7781628950411691,0.8042517962924557,0.23132693018631686,0.3243539763149696,0.28638885240230316,0.2798400738647493,0.30470193937367024,0.26885938245048097,0.2560292664965885,0.24132519381230252,0.29441584194924264,0.3067419191697481,0.2360930340562408,0.2265497722371741,0.19850704403141836,1.0,0.26256213552240965,0.2929772444318319,0.18632188164018365,0.2519717475068034,0.18352624934862843,0.2294830601260398
peroxisome_peroxi_spy650_live_cell_dye,0.43809409718401227,0.3795390429707168,0.25260038679302665,0.07638186704286387,0.4703891816826711,0.3805789286676957,0.3164777591814658,-0.1034074149252897,0.2998998611226918,0.27028580004515124,0.2746744182948847,-0.04557981152532649,0.4480984380913303,0.17372969345663353,0.1762014949072442,0.4872599378445298,0.3893363937267436,0.46080115918239273,0.17508723492664557,0.352992663858011,0.42772402268843435,0.37572163555586835,0.41364580441564597,0.5320909375103491,0.24271149860503383,0.5233756050400271,0.3860189081754102,0.45458627902288634,0.43446147907484595,0.23855306380531893,0.32870573716346374,0.22700815478306366,0.29043565220673545,0.41782756672316435,0.42551947767340503,0.450682650754314,0.48569430810102876,0.3782139919725171,0.3141127225834373,0.4069041120630331,0.44497772162295296,0.4746882798878724,0.3351159858043886,0.34612647241843897,0.21226199585339023,0.26256213552240965,1.0,0.5203772239243184,0.3212578070815751,0.314661318511222,0.2814187367303997,0.2686863281511102
5xupre,0.5124718651604195,0.484267588288846,0.2172747736051225,0.06997060742079025,0.5053539715857025,0.4331631468566389,0.33239946823363414,-0.1322974313091986,0.2902884725877083,0.272763930683331,0.29961048148948644,0.0007088286216118527,0.24939793212290268,0.21747104099405934,0.20415642383976215,0.5300860817435994,0.3601785993479084,0.5093452271289857,0.20479062118592847,0.35921595655511696,0.4907395911530623,0.61918660190239,0.5042697729874756,0.5896071134619556,0.27055339784306687,0.5780395840231706,0.40079945212980395,0.5184603385276993,0.457219563132897,0.3021187840640985,0.31507132030588997,0.26972902008218735,0.38607212694676674,0.5157855941152699,0.5171934722857999,0.4590048116903403,0.5737139745266338,0.43501189474018226,0.42017911304901856,0.472428482660904,0.4898003373317408,0.5125841952286216,0.3799401196216508,0.33624732062318735,0.28099763331885896,0.2929772444318319,0.5203772239243184,1.0,0.3764131018155419,0.3205014225032122,0.3080946298282209,0.30809832830049866
caspase_activity_cellevent-caspase_live-cell_dye,0.40289796476415374,0.3889749178468391,0.2556651866986894,0.01572119208987351,0.3162578232070843,0.27740551741783115,0.21803190363148492,-0.1086585381387909,0.21335974423188112,0.14588131836449186,0.22878043420340677,0.0356229367098311,0.10118833690062458,0.11397690659900192,0.10781625964745703,0.3851528928535417,0.2447941037136965,0.30519481815198407,0.13520135045840448,0.24657888700479155,0.322615654990317,0.32986163475672686,0.3378385446945324,0.3685600527175239,0.20072114091663748,0.40731890503893103,0.31052057919150416,0.3833814477466843,0.2958441815047405,0.21271789069610741,0.23022703516165,0.19202305264494687,0.17721297237691525,0.4014331852052167,0.3237407392440271,0.330379290206414,0.4604161125190902,0.24993526761542065,0.24022818377095972,0.3517422879264057,0.31237324644010134,0.41574269739586966,0.2259367045903723,0.1941298620262551,0.1592116605535383,0.18632188164018365,0.3212578070815751,0.3764131018155419,1.0,0.2509964167441833,0.18055336689662105,0.18881893752747525
stress_granule_g3bp1,0.34504329667930916,0.38451482568257067,0.156188150401654,0.02424847213094565,0.2931312200965323,0.3066799883689668,0.22957310532019712,-0.06156261806286239,0.1415102519511183,0.10755519421211883,0.27339206635871255,0.08174320598076716,0.2156968426386294,0.11732032465117676,0.21493507987126786,0.3166271208136267,0.24272266139274323,0.2885521833052354,0.21882223271367032,0.27260065965508534,0.3510670480171624,0.34133245655761907,0.36551169924024657,0.3387665942055203,0.20074991741991344,0.3482339308031568,0.33677947501711364,0.32262665703514476,0.2620228670437714,0.25559040512631304,0.2870708789605818,0.25612045668165134,0.3236975043787906,0.38703604021128174,0.395508301276438,0.3005235950673385,0.39143434811512884,0.33774125293999757,0.26366301747399723,0.3467701412937162,0.3601856911427511,0.3652889966176163,0.27495869905248255,0.319846171255599,0.2901371050299765,0.2519717475068034,0.314661318511222,0.3205014225032122,0.2509964167441833,0.9999999999999998,0.20381095214564757,0.3312566106749474
chaperones_hspa1b,0.2753275178074202,0.22901445736886475,0.1617182602659461,0.12495123864476894,0.2627003480619693,0.3219920106840763,0.20317450738671988,0.03445382059467552,0.17459609415188368,0.10559844251259366,0.28210631323036633,0.06334776182675894,0.20237664074883063,0.14554852010095415,0.09353576417841783,0.2993493228372489,0.27480596357408893,0.3175771267034123,0.16069846844760793,0.22647183108713187,0.3357321368016463,0.2575009126320122,0.28628801526053016,0.34590327466722137,0.23639259169499377,0.3097596366966204,0.25534731794498794,0.2500480736267053,0.4280584631476736,0.25453278529900963,0.21479811337010263,0.16418931172754098,0.28339824308005246,0.2949233562711471,0.3044343240112287,0.27521325223441456,0.3112822685683103,0.3076204045010394,0.2398187619040023,0.22636707241622606,0.3438006161966419,0.22278354260090136,0.2480281988571437,0.28783769919980906,0.18109038245886733,0.18352624934862843,0.2814187367303997,0.3080946298282209,0.18055336689662105,0.20381095214564757,1.0,0.23037224163294184
proteasome_psmb7,0.3483266025768392,0.3079128688649038,0.14404477597955542,0.06678517631369625,0.2672456795299066,0.2997496281158465,0.26700292649533197,-0.02542585434475525,0.17937729200027175,0.11910291049456591,0.2501864495369007,0.03637723328332438,0.15706522653506524,0.10011263387701914,0.21079096533979594,0.2820836665398284,0.26675328322980885,0.2697796499457125,0.22047076396125806,0.2803150819828094,0.3272352849129507,0.3258541225320721,0.3512795182171652,0.3266367136269015,0.2755795067198812,0.3376613416445538,0.27096883887126094,0.31660726052519306,0.23802967963912539,0.29478625927194846,0.2550316857356708,0.25216662256341876,0.3295258142009938,0.32426305187117477,0.3510521542758834,0.2998029320935975,0.3147553453911143,0.32834475915300426,0.2715064380811087,0.3309691139932153,0.33830053048984166,0.28199159193095674,0.27278392582671274,0.29871670459054467,0.21085517842558305,0.2294830601260398,0.2686863281511102,0.30809832830049866,0.18881893752747522,0.3312566106749474,0.23037224163294184,0.9999999999999998
