method_id,method,method_color,method_family,method_order,split,split_label,screen_id,n_assays,cell_pearson
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0001,2,0.7156616813937824
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0002,1,0.7496964670717716
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0003,1,0.850751967728138
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0004,1,0.850751967728138
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0005,2,0.7156616813937824
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0006,2,0.7156616813937824
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0007,2,0.7156616813937824
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0008,2,0.7156616813937824
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0009,2,0.7156616813937824
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0011,1,0.7207601274053255
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0012,1,0.7207601274053255
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0013,1,0.8133041163285574
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0014,1,0.8767360143363476
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0015,1,0.7703410980602106
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0016,1,0.885663448770841
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0017,1,0.885663448770841
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0018,1,0.8577618283530077
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0019,1,0.8577618283530077
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0020,1,0.7399761265764633
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0021,1,0.7399761265764633
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0022,1,0.8211951089402041
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0023,1,0.8339905366301537
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0025,1,0.8133041163285574
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0026,1,0.8767360143363476
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0027,1,0.8472767184178034
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0028,1,0.7902456124623616
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0029,1,0.6458263044555983
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0030,1,0.6348577645917735
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0031,1,0.648658906792601
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0032,1,0.6433531490465005
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0033,1,0.8874677521487078
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0034,1,0.8518686935305595
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0035,1,0.8341737513740858
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0036,1,0.8472894196708998
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0037,1,0.8650411926209927
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0039,1,0.8236783834795156
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0040,1,0.885663448770841
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0041,1,0.817309915026029
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0042,1,0.8138236073156199
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0043,7,0.5677024166617128
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0044,1,0.8745386026799679
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0045,2,0.7942702231307824
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0046,1,0.7208067050824563
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0047,1,0.9527013768752417
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0048,1,0.7758481045564016
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0050,1,0.5502997135122618
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0051,1,0.7496964670717716
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0052,1,0.5485829547047615
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0053,1,0.8006474152207375
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0054,1,0.648658906792601
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0055,1,0.8745386026799679
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0056,1,0.8745386026799679
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0057,2,0.7942702231307824
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0058,1,0.8138236073156199
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0059,1,0.6348577645917735
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0060,1,0.8472767184178034
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0061,2,0.7686925201366346
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0062,2,0.7537027678141992
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0063,1,0.7997811950743199
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0064,2,0.7127991483857234
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0065,2,0.8543314305444559
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0066,1,0.8518686935305595
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0067,1,0.9527013768752417
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0068,1,0.7703410980602106
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0069,2,0.7003994930535555
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0070,1,0.6458263044555983
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0071,1,0.6433531490465005
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0072,2,0.8388566823055347
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0073,1,0.5502997135122618
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0074,2,0.8607291443894307
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0075,1,0.7997811950743199
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0076,1,0.8874677521487078
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,field_holdout_sanity,Field,Biohub_OPS0077,6,0.4366633632282416
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0001,2,0.712097049355507
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0002,1,0.7490686429043611
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0003,1,0.850644406179587
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0004,1,0.850644406179587
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0005,2,0.712097049355507
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0006,2,0.712097049355507
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0007,2,0.712097049355507
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0008,2,0.712097049355507
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0009,2,0.712097049355507
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0011,1,0.7206105083227158
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0012,1,0.7206105083227158
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0013,1,0.8139235369861126
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0014,1,0.8767115888496241
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0015,1,0.770471719900767
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0016,1,0.8856411459545294
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0017,1,0.8856411459545294
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0018,1,0.8580331427355607
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0019,1,0.8580331427355607
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0020,1,0.741213640322288
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0021,1,0.741213640322288
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0022,1,0.8210181700686613
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0023,1,0.8347918252150219
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0025,1,0.8139235369861126
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0026,1,0.8767115888496241
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0027,1,0.8472827297945817
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0028,1,0.7909676017860571
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0029,1,0.6455061249434948
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0030,1,0.6370950907468795
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0031,1,0.6488105821112791
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0032,1,0.644694521650672
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0033,1,0.8874257380763689
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0034,1,0.8522512711584568
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0035,1,0.8350039660930634
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0036,1,0.8482235814134279
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0037,1,0.8645727410912514
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0039,1,0.823903072377046
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0040,1,0.8856411459545294
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0041,1,0.8176737961669763
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0042,1,0.8133675669630369
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0043,7,0.5680486621128188
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0044,1,0.8755148085455099
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0045,2,0.7958175064375003
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0046,1,0.7185086396833261
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0047,1,0.9526462366183599
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0048,1,0.7770839489996433
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0050,1,0.5447681238253911
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0051,1,0.7490686429043611
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0052,1,0.5506166737526655
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0053,1,0.8004328002532324
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0054,1,0.6488105821112791
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0055,1,0.8755148085455099
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0056,1,0.8755148085455099
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0057,2,0.7958175064375003
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0058,1,0.8133675669630369
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0059,1,0.6370950907468795
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0060,1,0.8472827297945817
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0061,2,0.769319706968963
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0062,2,0.7540448143457372
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0063,1,0.8003086720903715
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0064,2,0.7129542749375105
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0065,2,0.8542219540725151
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0066,1,0.8522512711584568
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0067,1,0.9526462366183599
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0068,1,0.770471719900767
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0069,2,0.701279849310716
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0070,1,0.6455061249434948
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0071,1,0.644694521650672
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0072,2,0.839196669931213
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0073,1,0.5447681238253911
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0074,2,0.8611087816456955
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0075,1,0.8003086720903715
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0076,1,0.8874257380763689
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,gene_holdout_main,Gene,Biohub_OPS0077,6,0.43908684502045314
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0001,2,0.758028329660495
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0002,1,0.6087893452495337
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0003,1,0.8604974672198296
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0004,1,0.828733337422212
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0005,2,0.7210790154834588
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0006,2,0.6832801473637422
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0007,2,0.6980600450187922
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0008,2,0.7265898197889328
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0009,2,0.7151147942990065
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0011,1,0.6479108470181624
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0012,1,0.7268087988098463
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0013,1,0.6710182297974825
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0014,1,0.8228149662415186
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0015,1,0.5636201451222101
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0016,1,0.6197670437395573
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0017,1,0.614913634955883
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0018,1,0.8309667184948921
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0019,1,0.8477535843849182
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0020,1,0.7168284729123116
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0021,1,0.7406829682489237
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0022,1,0.304122710134834
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0023,1,0.3067277032726754
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0025,1,0.7162630564222733
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0026,1,0.8479135980208715
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0027,1,0.7352760980526606
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0028,1,0.737162958830595
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0029,1,0.4856636533513665
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0030,1,0.5169865218922496
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0031,1,0.5865947355826696
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0032,1,0.6418384512265524
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0033,1,0.8124297472337881
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0034,1,0.8478709657986959
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0036,1,0.5010227730963379
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0040,1,0.6424436986174745
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0041,1,0.3758540747997661
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0042,1,0.6202917493258914
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0044,1,0.8584035852303108
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0045,2,0.5295096808113158
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0047,1,0.1023453255572045
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0048,1,0.4886890941609939
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0050,1,0.5029578860849142
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0051,1,0.6002261812488238
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0053,1,0.2517887806752696
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0054,1,0.579487407580018
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0055,1,0.8493141053865353
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0056,1,0.8322182136277357
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0057,2,0.5901857561742265
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0058,1,0.5550917449096838
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0059,1,0.4871964954460661
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0060,1,0.7849339284002781
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0061,2,0.4513534236272486
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0062,2,0.3957984171186884
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0063,1,0.5835476343830427
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0064,2,0.4077033308567479
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0065,2,0.4966292579774745
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0066,1,0.8311248744527499
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0067,1,0.159567000111565
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0068,1,0.4612181525832663
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0069,2,0.43728595259987435
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0070,1,0.373598064839219
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0071,1,0.596312154084444
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0072,2,0.7274971048658093
catboost_multirmse,CatBoost,#79A8C9,Classical tabular,3,strict_whole_screen,Whole-screen,Biohub_OPS0073,1,0.4944298900663852
