panel,source_table,mark_id,reporter_slug,ensemble_recoverability_r,magnitude_spearman,amplitude_fidelity,within_screen_split_half_pearson_median,short_name,substitutability_tier,scientific_utility_index,outer_loo_prediction,selected_alpha,mean_utility,prediction_residual,label_flag,label_reason,predictor,label,rho,ci_low,ci_high,n_reporters,ci_method,bootstrap_reps,bootstrap_seed,outer_loo_r2,outer_loo_spearman,median_selected_alpha,reporter_short_name,biological_category_x,destination_screen,n_source_screens,n_source_control_cells,n_destination_control_cells,n_common_genes,phase_ntc_shift_rms_smd,phase_ntc_shift_median_abs_smd,phase_ntc_shift_p90_abs_smd,phenotype_ntc_shift_rms_smd,phenotype_ntc_shift_median_abs_smd,true_ko_response_rms_shift,true_ko_profile_cross_screen_pearson,true_ko_magnitude_cross_screen_spearman,consensus10_strict_gene_pearson,consensus10_strict_magnitude_spearman,consensus10_strict_cell_pearson,consensus10_gene_holdout_pearson,consensus10_gene_holdout_cell_pearson,biological_category_y,consensus10_screen_penalty_gene,consensus10_screen_penalty_cell,statistical_unit,inference_cluster,consensus_aggregation,gene_minus_strict_screen_pearson,ordered_direction_index,display_screen,display_label,biological_category,metric,metric_label,value,reporter_order,status,n_directions,minimum,median,maximum,range,stable_above_gate,crosses_gate,stable_below_gate,median_within_reporter_range,iqr25_within_reporter_range,iqr75_within_reporter_range,maximum_within_reporter_range,reporter_group_eta_squared_descriptive,gate,context,model,fraction,n_compounds,k,overlap,recall,recall_lower95,recall_upper95,random_expected_overlap,random_expected_recall,enrichment_over_random,random_overlap_lower95,random_overlap_upper95,random_selection_tail_probability,signed_spearman,signed_pearson,selected_reference_loss_mean,selected_reference_loss_min,selected_reference_loss_max,true_top_loss_mean,n_bootstrap,interpretation,measured_repeat_recall,measured_repeat_overlap,recall_difference_from_repeat,difference_lower95,difference_upper95
a,figure_source_nested_loo.csv,a:figure_source_nested_loo:45,plasma_membrane_wga,0.7535324862592845,0.7645170085170087,0.6043069062375509,0.2955940866884624,WGA,not_identifiable,0.22549019607843135,0.390490767471353,10.0,0.3079904817748922,0.16500057139292162,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,figure_source_nested_loo.csv,a:figure_source_nested_loo:46,prb,0.5147917575055067,0.7083289323289323,0.01694074242477279,0.1509084849662904,pRb,not_identifiable,0.4534313725490196,0.03665305080869352,10.0,0.24504221167885656,-0.4167783217403261,True,four largest absolute outer-LOO residuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,figure_source_nested_loo.csv,a:figure_source_nested_loo:47,proteasome_psmb7,0.6036111647146251,0.8499032139032139,0.851693631535629,0.4309405843280984,PSMB7,ranking_proxy,0.26715686274509803,0.6714233432528339,1.0,0.469290102998966,0.4042664805077359,True,four largest absolute outer-LOO residuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,figure_source_nested_loo.csv,a:figure_source_nested_loo:48,ps6,0.5893811845368762,0.6643925683925684,0.06743305898285902,0.3470813638953472,pS6,measurement_required,0.09803921568627452,0.2080431203372664,10.0,0.15304116801177048,0.11000390465099188,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,figure_source_nested_loo.csv,a:figure_source_nested_loo:49,recycling_endosome_tfrc,0.8749470277911986,0.9551779391779394,0.9761554391414883,0.591056052462748,TFRC,quantitative_proxy,0.9509803921568627,0.7403755882898996,10.0,0.8456779902233811,-0.21060480386696312,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,figure_source_nested_loo.csv,a:figure_source_nested_loo:50,stress_granule_g3bp1,0.9324876788211308,0.9342547302547302,0.9579350130781258,0.5489821526032832,G3BP1,quantitative_proxy,0.5906862745098039,0.7243019760450735,10.0,0.6574941252774387,0.13361570153526958,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,figure_source_nested_loo.csv,a:figure_source_nested_loo:51,trans-golgi_vamp3,0.6824360548684879,0.7384963864963865,0.7688269382820128,0.565576846698852,VAMP3,ranking_proxy,0.8014705882352942,0.4687072944285524,10.0,0.6350889413319233,-0.33276329380674174,True,four largest absolute outer-LOO residuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,figure_source_association_bootstrap.csv,a:figure_source_association_bootstrap:0,,,,,,,,,,,,,,,ensemble_recoverability_r,Recovery,0.69028815431095,0.4945070190997207,0.8256139921514942,52.0,reporter-level percentile bootstrap,10000.0,20260831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,figure_source_association_bootstrap.csv,a:figure_source_association_bootstrap:1,,,,,,,,,,,,,,,magnitude_spearman,Rank,0.7914621138481764,0.6398201590163641,0.8851746422911837,52.0,reporter-level percentile bootstrap,10000.0,20260831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,figure_source_association_bootstrap.csv,a:figure_source_association_bootstrap:2,,,,,,,,,,,,,,,amplitude_fidelity,Amplitude,0.6351760944955243,0.4384361053925273,0.7725871937127003,52.0,reporter-level percentile bootstrap,10000.0,20260831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,figure_source_association_bootstrap.csv,a:figure_source_association_bootstrap:3,,,,,,,,,,,,,,,within_screen_split_half_pearson_median,Reliability,0.6590394883273004,0.46645387459387955,0.7845286003322596,52.0,reporter-level percentile bootstrap,10000.0,20260831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,figure_source_nested_loo_summary.csv,a:figure_source_nested_loo_summary:0,,,,,,,,,,,,,,,,,,,,52.0,,,,0.586672483396635,0.786083245113286,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:0,er_sec61b,,,,,SEC61B,,,,,,,,,,,,,,,,,,,,,SEC61B,ER/Golgi,Biohub_OPS0001,5.0,14551.0,5374.0,1000.0,0.3240711015890219,0.2693907893519649,0.5080439186922202,0.4653525616702997,0.2905685318378113,0.1699102732666618,0.3471678385436709,0.4411982851982852,0.937248277167479,0.8006075666075667,0.8464326411485672,0.8011578214665254,0.7470259395738442,ER/Golgi,0.1360904557009536,0.0994067015747229,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.1360904557009536,1.0,OPS0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:1,er_sec61b,,,,,SEC61B,,,,,,,,,,,,,,,,,,,,,SEC61B,ER/Golgi,Biohub_OPS0005,5.0,15927.0,3998.0,1000.0,0.049727907629665,0.0359489368940017,0.081991610977069,0.1699815540632716,0.1394633858533281,0.1462184625891332,0.333717695768943,0.4244507924507924,0.8922984513143698,0.8107889107889108,0.7770001851022243,0.8011578214665254,0.7470259395738442,ER/Golgi,0.0911406298478444,0.0299742455283801,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0911406298478444,2.0,OPS0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:2,er_sec61b,,,,,SEC61B,,,,,,,,,,,,,,,,,,,,,SEC61B,ER/Golgi,Biohub_OPS0008,5.0,16506.0,3419.0,1000.0,0.1435775660992571,0.0867812477167266,0.2068302424028098,0.173930253853878,0.1281712592223215,0.1350044755183296,0.3214910633838401,0.3325841845841846,0.8765254722287257,0.8058521742697309,0.7697934669752916,0.8011578214665254,0.7470259395738442,ER/Golgi,0.0753676507622003,0.0227675274014473,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0753676507622003,3.0,OPS0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:3,lysosome_lamp1,,,,,LAMP1,,,,,,,,,,,,,,,,,,,,,LAMP1,Lysosome,Biohub_OPS0012,1.0,1761.0,4099.0,1000.0,0.2759558658280169,0.2202990103600401,0.4280705059344255,0.4576172501729291,0.4697280130326376,0.212874564428058,0.3201345740319914,0.2506465306465306,0.7942256039629381,0.7927170067170067,0.7274501795570056,0.7367389331261318,0.7210736350466809,Lysosome,0.0574866708368062,0.0063765445103247,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0574866708368062,4.0,OPS0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:4,5xupre,,,,,5xUPRE,,,,,,,,,,,,,,,,,,,,,5xUPRE,Stress/PQC,Biohub_OPS0001,5.0,7994.0,2911.0,1000.0,0.3262829680719803,0.2533344378011717,0.5178901959716645,0.0888673980811338,0.0807047165775933,0.1619968170598312,0.3258698746456929,0.3306446106446106,0.78638836145401,0.7867109107109107,0.6816665902733803,0.7441053985059262,0.6852997669577598,Stress/PQC,0.0422829629480838,-0.0036331766843795,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0422829629480838,5.0,OPS0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:5,er_sec61b,,,,,SEC61B,,,,,,,,,,,,,,,,,,,,,SEC61B,ER/Golgi,Biohub_OPS0009,5.0,17668.0,2257.0,1000.0,0.1422512460998698,0.1054251954278404,0.240338927577854,0.1394929642867681,0.1005979205971436,0.183177425198121,0.2499278682026601,0.3330694890694891,0.8434317881862323,0.7741667461667462,0.7560481273879607,0.8011578214665254,0.7470259395738442,ER/Golgi,0.0422739667197069,0.0090221878141164,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0422739667197069,6.0,OPS0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:6,5xupre,,,,,5xUPRE,,,,,,,,,,,,,,,,,,,,,5xUPRE,Stress/PQC,Biohub_OPS0005,5.0,8707.0,2198.0,1000.0,0.0495340281448296,0.037043526333612,0.076348552108702,0.0430386698774052,0.0329766272743923,0.1756837237685155,0.2922828806469955,0.2886851406851407,0.7781560339033604,0.744981288981289,0.6788049429655074,0.7441053985059262,0.6852997669577598,Stress/PQC,0.0340506353974342,-0.0064948239922524,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0340506353974342,7.0,OPS0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:7,proteasome_psmb7,,,,,PSMB7,,,,,,,,,,,,,,,,,,,,,PSMB7,Stress/PQC,Biohub_OPS0029,1.0,4983.0,4599.0,1000.0,0.8087965427888532,0.2703198131376105,1.5442401721058248,1.811909002820795,0.9653825699156032,0.3226860794306473,0.3051022861627935,0.3824677544677545,0.6214668691779177,0.765444736574118,0.5050294649166365,0.5960753543690468,0.6486800791074833,Stress/PQC,0.0253915148088709,-0.1436506141908468,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0253915148088709,8.0,OPS0029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:8,autophagosome_atg101,,,,,ATG101,,,,,,,,,,,,,,,,,,,,,ATG101,Lysosome,Biohub_OPS0031,1.0,2825.0,3829.0,1000.0,0.7465175450771893,0.3527390897732915,1.5438960325370643,0.8399916603431359,0.6090283860897551,0.2121890024325086,0.1309115268732477,0.2346129306129306,0.7229415097584326,0.6678108318108318,0.5925252325832844,0.7028304977342487,0.6487031785771251,Lysosome,0.0201110120241839,-0.0561779459938407,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0201110120241839,9.0,OPS0031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:9,plasma_membrane_slc3a2,,,,,SLC3A2,,,,,,,,,,,,,,,,,,,,,SLC3A2,Plasma Membrane,Biohub_OPS0004,1.0,2062.0,5105.0,1000.0,0.1569182003416852,0.1285291831848534,0.2490384120897094,0.2054480421495979,0.2187675023412316,0.2049387349893731,0.3172343946265127,0.2346322026322026,0.9240375831723214,0.9152338292338292,0.8308523874729872,0.9073366475601992,0.8518346962829431,Plasma Membrane,0.0167009356121222,-0.0209823088099558,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0167009356121222,10.0,OPS0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:10,clathrin_vesicles_clta,,,,,CLTA,,,,,,,,,,,,,,,,,,,,,CLTA,Lysosome,Biohub_OPS0019,1.0,3042.0,5681.0,1000.0,0.258704496822468,0.1473192278117834,0.4326594307480595,0.3768033221992207,0.3900214392465586,0.1998665445164021,0.4453901976324838,0.4485129165129166,0.9189244968195756,0.9524707424707424,0.8484588234374921,0.9066772521783908,0.8596285426368316,Lysosome,0.0122472446411846,-0.0111697191993395,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0122472446411846,11.0,OPS0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:11,recycling_endosome_tfrc,,,,,TFRC,,,,,,,,,,,,,,,,,,,,,TFRC,Endosome,Biohub_OPS0060,1.0,4226.0,7034.0,1000.0,0.3631665234281526,0.2265626740096812,0.7300496113605547,1.255455987203404,1.1183738111182704,0.1826214441489287,0.599326034157855,0.5292694092694094,0.8744581596304973,0.9048405948405948,0.7960743803220491,0.8625896345824002,0.8456918785969416,Endosome,0.0118685250480971,-0.0496174982748924,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0118685250480971,12.0,OPS0060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:12,5xupre,,,,,5xUPRE,,,,,,,,,,,,,,,,,,,,,5xUPRE,Stress/PQC,Biohub_OPS0006,5.0,8646.0,2259.0,1000.0,0.2569102473149096,0.2269426929969689,0.4348231476903784,0.2445448073898356,0.2136557442922096,0.169122175981063,0.2696987877336102,0.2374017214017214,0.7539705835282802,0.7093777873777873,0.6716093853116035,0.7441053985059262,0.6852997669577598,Stress/PQC,0.009865185022354,-0.0136903816461563,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.009865185022354,13.0,OPS0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:13,5xupre,,,,,5xUPRE,,,,,,,,,,,,,,,,,,,,,5xUPRE,Stress/PQC,Biohub_OPS0008,5.0,9206.0,1699.0,1000.0,0.1841795669816605,0.0944676261409994,0.1943291503521234,0.0428203839337251,0.0416089685204825,0.1909391360858357,0.2666577507796664,0.2225248745248745,0.7534272700548172,0.733942963942964,0.6898351460695267,0.7441053985059262,0.6852997669577598,Stress/PQC,0.009321871548891,0.0045353791117668,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.009321871548891,14.0,OPS0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:14,plasma_membrane_atp1b3,,,,,ATP1B3,,,,,,,,,,,,,,,,,,,,,ATP1B3,Plasma Membrane,Biohub_OPS0032,1.0,6529.0,5187.0,1000.0,0.370383599206171,0.1176963892577466,0.7469798917869968,0.3972539407412065,0.3511919349089624,0.1472723611571171,0.3942483421605924,0.2936716496716497,0.7578725991770625,0.7548782628782629,0.6532299773146708,0.749630705267191,0.6489113513380289,Plasma Membrane,0.0082418939098715,0.0043186259766418,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0082418939098715,15.0,OPS0032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:15,er_golgi_bridge_vapa,,,,,VAPA,,,,,,,,,,,,,,,,,,,,,VAPA,ER/Golgi,Biohub_OPS0020,1.0,6125.0,4642.0,1000.0,0.4235058771661271,0.2644495200140404,0.8024136400142337,0.0950334272151164,0.0853025025567712,0.1699467500706366,0.4464045486586016,0.388973872973873,0.8045435467114052,0.8813605013605014,0.7270160301898916,0.7998845250656208,0.7373763782903551,ER/Golgi,0.0046590216457843,-0.0103603481004634,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0046590216457843,16.0,OPS0020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:16,lysosome_lysotracker_live-cell_dye,,,,,LysoTracker live-cell dye,,,,,,,,,,,,,,,,,,,,,LysoTracker live-cell dye,Lysosome,Biohub_OPS0055,2.0,8292.0,6798.0,1000.0,0.48050537826934,0.258197443836528,0.8491385690550032,0.6646994735127455,0.5977983408019287,0.192290509678631,0.6220095929180548,0.6531784251784253,0.9290434022744496,0.9908793428793428,0.8619241798296571,0.9248392219344774,0.8768262361486752,Lysosome,0.0042041803399722,-0.014902056319018,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0042041803399722,17.0,OPS0055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:17,actin_filament_fastact_spy555_live_cell_dye,,,,,FastAct_SPY555 Live Cell Dye,,,,,,,,,,,,,,,,,,,,,FastAct_SPY555 Live Cell Dye,Cytoskeleton,Biohub_OPS0033,4.0,18059.0,7776.0,1000.0,0.544526066705311,0.3986516961166329,0.8227742988347395,0.7300505629379261,0.6093444708900669,0.1252186116403463,0.2777644199471262,0.4246989166989167,0.9132349422822396,0.893100893100893,0.8403450890133779,0.9096364724139372,0.8888243601967891,Cytoskeleton,0.0035984698683024,-0.0484792711834112,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0035984698683024,18.0,OPS0033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:18,er_golgi_bridge_vapa,,,,,VAPA,,,,,,,,,,,,,,,,,,,,,VAPA,ER/Golgi,Biohub_OPS0021,1.0,4642.0,6125.0,1000.0,0.3154713514463314,0.2593790547776069,0.5026164398945159,0.1069985704347911,0.0968311802992849,0.1602598411284952,0.4361062186080161,0.3840114000114,0.8006095308810472,0.7830850470850471,0.7373726594572266,0.7998845250656208,0.7373763782903551,ER/Golgi,0.0007250058154264,-3.718833128441013e-06,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0007250058154264,19.0,OPS0021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:19,plasma_membrane_slc3a2,,,,,SLC3A2,,,,,,,,,,,,,,,,,,,,,SLC3A2,Plasma Membrane,Biohub_OPS0003,1.0,5105.0,2062.0,1000.0,0.2188912598956188,0.1588776696537174,0.3577048537213725,0.2954030763739316,0.3046747878002479,0.2891771775637287,0.2782116918738818,0.1833423633423633,0.9074940557281176,0.9012230652230652,0.8646859390040239,0.9073366475601992,0.8518346962829431,Plasma Membrane,0.0001574081679185,0.0128512427210808,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0001574081679185,20.0,OPS0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:20,lipid_droplet_bodipy_live_cell_dye,,,,,BODIPY live cell dye,,,,,,,,,,,,,,,,,,,,,BODIPY live cell dye,Lysosome,Biohub_OPS0066,1.0,2910.0,5059.0,1000.0,0.4566783424034593,0.3355880500434416,0.7068410580370156,0.3923766915143208,0.1780997056075598,0.2103929426134399,0.3344631524993267,0.440047196047196,0.9145932340373596,0.946076488076488,0.8288552034646273,0.9148503104845682,0.8538487911224365,Lysosome,-0.0002570764472087,-0.0249935876578092,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0002570764472087,21.0,OPS0066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:21,er_sec61b,,,,,SEC61B,,,,,,,,,,,,,,,,,,,,,SEC61B,ER/Golgi,Biohub_OPS0006,5.0,16485.0,3440.0,1000.0,0.2656171636085931,0.2220082461199184,0.4380601351895307,0.3750619812232273,0.3335021287939467,0.1437890476812168,0.3297199319550288,0.3834719634719635,0.7998452552904686,0.7668521201526766,0.7000055170307556,0.8011578214665254,0.7470259395738442,ER/Golgi,-0.0013125661760567,-0.0470204225430885,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0013125661760567,22.0,OPS0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:22,actin_filament_fastact_spy555_live_cell_dye,,,,,FastAct_SPY555 Live Cell Dye,,,,,,,,,,,,,,,,,,,,,FastAct_SPY555 Live Cell Dye,Cytoskeleton,Biohub_OPS0072,4.0,20000.0,5689.0,1000.0,0.6382878029645443,0.1922964754167856,1.3694726627046565,1.1672049245227525,0.4843654783182824,0.2079018579750751,0.4192165172069565,0.3642524442524443,0.9082053881138562,0.9236049236049236,0.863715539375941,0.9096364724139372,0.8888243601967891,Cytoskeleton,-0.0014310843000809,-0.025108820820848,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0014310843000809,23.0,OPS0072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:23,5xupre,,,,,5xUPRE,,,,,,,,,,,,,,,,,,,,,5xUPRE,Stress/PQC,Biohub_OPS0009,5.0,9816.0,1089.0,1000.0,0.2111645464930553,0.1935561604731883,0.3144797877044717,0.2542531384333426,0.2510632331482992,0.249612520168935,0.1922099037588942,0.15406627006627,0.741415198147297,0.6746746826746827,0.6925266794860363,0.7441053985059262,0.6852997669577598,Stress/PQC,-0.0026902003586292,0.0072269125282764,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0026902003586292,24.0,OPS0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:24,lysosome_lysotracker_live-cell_dye,,,,,LysoTracker live-cell dye,,,,,,,,,,,,,,,,,,,,,LysoTracker live-cell dye,Lysosome,Biohub_OPS0056,2.0,9875.0,5215.0,1000.0,0.3312672969638342,0.1806584119212231,0.5541814126569435,0.3015614048812048,0.1936220155645966,0.1673009592821506,0.53125952838276,0.663077991077991,0.9215849488973618,0.965000177000177,0.8437075447291136,0.9248392219344774,0.8768262361486752,Lysosome,-0.0032542730371156,-0.0331186914195615,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0032542730371156,25.0,OPS0056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:25,plasma_membrane_atp1b3,,,,,ATP1B3,,,,,,,,,,,,,,,,,,,,,ATP1B3,Plasma Membrane,Biohub_OPS0071,1.0,5187.0,6529.0,1000.0,0.4706011281572019,0.1343564541656703,0.9825472252784458,0.4798186559824058,0.4868663557445872,0.1855457301078582,0.4050670532867977,0.301052773052773,0.7461572575072447,0.7063984123984124,0.5985877960920334,0.749630705267191,0.6489113513380289,Plasma Membrane,-0.0034734477599462,-0.0503235552459955,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0034734477599462,26.0,OPS0071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:26,lipid_droplet_bodipy_live_cell_dye,,,,,BODIPY live cell dye,,,,,,,,,,,,,,,,,,,,,BODIPY live cell dye,Lysosome,Biohub_OPS0034,1.0,5059.0,2910.0,1000.0,0.3941334806811123,0.2574539341245033,0.5992672836532823,0.4511381101273534,0.1470289841182037,0.2061732055501971,0.2947673282361862,0.4164904884904885,0.9110287303725878,0.9170199170199168,0.8537106184909742,0.9148503104845682,0.8538487911224365,Lysosome,-0.0038215801119804,-0.0001381726314623,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0038215801119804,27.0,OPS0034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:27,chaperones_hspa1b,,,,,HSPA1B,,,,,,,,,,,,,,,,,,,,,HSPA1B,Stress/PQC,Biohub_OPS0028,1.0,5037.0,2957.0,1000.0,0.9287305285620544,0.2037061181192229,1.9928088887637616,1.2345783650678397,0.7768967274753535,0.1436190476544635,0.179868948805925,0.1415431895431895,0.8148920262853305,0.6773219753219754,0.7405349891632795,0.8219783624013265,0.7886588118970395,Stress/PQC,-0.0070863361159959,-0.0481238227337599,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0070863361159959,28.0,OPS0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
