split,reporter_slug,primary_catboost_multirmse,primary_gbdt,primary_knn,primary_masked_multitask_resmlp,primary_mlp,primary_ridge,primary_best_specialist,best_specialist_model,delta_resmlp_vs_ridge,delta_resmlp_vs_knn,delta_resmlp_vs_mlp,delta_resmlp_vs_gbdt,delta_resmlp_vs_catboost_multirmse,delta_resmlp_vs_best_specialist,resmlp_best_overall,marker,short_name,biological_category,target_feature_schema,n_screens,screen_ids,is_repeated_target,n_exact_assay_cell_links,n_targeting_links,n_technical_core_features,within_screen_split_half_pearson_median,cross_screen_pearson_median,cross_screen_estimable,n_exact_links,best_observed_model_pearson,observed_model_spread,mlp_gain_over_ridge,coverage_percentile,reliability_percentile,recoverability_percentile,label_limited_candidate,data_limited_candidate,morphology_limited_candidate,model_sensitive_candidate,model_limited_status,guide_status,guide_n_target_cells,guide_n_genes,guide_n_guides,guide_n_wells,well_consistency,guide_half_consistency,random_half_consistency,guide_excess_instability,diagnostic_evidence_pattern,legacy_mean10_gene_pearson,legacy_mean10_rank,n_models,log10_exact_links,consensus_aggregation,consensus10_gene_pearson
gene_holdout_main,fe2+_ferhonox_live-cell_dye,0.9037910985449952,0.9250634253025056,0.836927023033301,0.8988767338295778,0.9105444987614948,0.8932500552386046,0.9250634253025056,gbdt,0.0056266785909732,0.0619497107962767,-0.011667764931917,-0.0261866914729277,-0.0049143647154172,-0.0261866914729277,False,"Fe2+, FeRhoNox live-cell dye",FeRhoNox live-cell dye,Signaling,OrganelleProfiler,2,Biohub_OPS0047;Biohub_OPS0067,True,211029,200122,24,0.6070291514177555,0.5115315740494464,True,211029,0.9250634253025056,0.0881364022692046,0.0172944435228902,0.6730769230769231,0.8076923076923077,0.8269230769230769,False,False,False,True,undetermined_until_mlp_capacity_probe,PASS,185249,1000,4000,3,-0.0148487300906302,0.0154040793606453,0.3989611953933886,0.3835571160327432,model_sensitive+well_unstable+within_KO_state_or_sampling_unstable+guide_linked_instability,0.8103433476081895,15.0,10,5.324342140959081,unweighted_median_10_models,0.871222957285742
gene_holdout_main,late_endosome_rab7a,0.9115305915474892,0.9217804218331974,0.8943525947630405,0.9173386568824452,0.9234638750553132,0.9049768147369226,0.9234638750553132,mlp,0.0123618421455224,0.0229860621194045,-0.006125218172868,-0.0044417649507523,0.0058080653349559,-0.006125218172868,False,"late endosome, RAB7A",RAB7A,Endosome,OrganelleProfiler,2,Biohub_OPS0014;Biohub_OPS0026,True,124176,117993,24,0.5437250794222616,0.5806218128816876,True,124176,0.9234638750553132,0.0291112802922727,0.0184870603183906,0.2692307692307692,0.6153846153846154,0.8846153846153846,False,False,False,False,undetermined_until_mlp_capacity_probe,PASS,63,47,49,1,,,-0.1076137539154044,,within_KO_state_or_sampling_unstable,0.886080731873711,9.0,10,5.094037666092131,unweighted_median_10_models,0.9105539268503586
gene_holdout_main,lipid_droplet_bodipy_live_cell_dye,0.9133095048367976,0.9251790242890516,0.8969346108535925,0.9180031689504782,0.9287840249637762,0.912574848284324,0.9287840249637762,mlp,0.005428320666154,0.0210685580968856,-0.010780856013298,-0.0071758553385734,0.0046936641136804,-0.010780856013298,False,"lipid droplet, BODIPY live cell dye",BODIPY live cell dye,Lysosome,OrganelleProfiler,2,Biohub_OPS0034;Biohub_OPS0066,True,154449,146479,24,0.693173451270225,0.7270491308411119,True,154449,0.9287840249637762,0.0318494141101837,0.0162091766794522,0.4230769230769231,0.9230769230769232,0.9423076923076924,False,False,False,False,undetermined_until_mlp_capacity_probe,PASS,146445,1000,3999,3,0.6505728028964989,0.6460355829403016,0.8121489492712606,0.1661133663309589,guide_linked_instability,0.8982929838324587,7.0,10,5.188785100750853,unweighted_median_10_models,0.9148503104845682
gene_holdout_main,lipid_droplet_plin2,0.7035802006721497,0.709628796329101,0.6733454401294391,0.6910484271744887,0.6961377425740163,0.6488321462025246,0.709628796329101,gbdt,0.042216280971964,0.0177029870450495,-0.0050893153995276,-0.0185803691546123,-0.0125317734976609,-0.0185803691546123,False,"lipid droplet, PLIN2",PLIN2,Lysosome,OrganelleProfiler,2,Biohub_OPS0022;Biohub_OPS0065,True,180794,171954,24,0.3164645586840825,0.2868692246260167,True,180794,0.709628796329101,0.0607966501265764,0.0473055963714916,0.5384615384615384,0.2115384615384615,0.2884615384615384,True,False,False,True,undetermined_until_mlp_capacity_probe,PASS,104324,1000,3998,3,0.06817488540949,0.0720505316455139,0.2761598807583277,0.2041093491128138,low_label_reliability+model_sensitive+well_unstable+within_KO_state_or_sampling_unstable+guide_linked_instability,0.6808704984063904,37.0,10,5.257184013472698,unweighted_median_10_models,0.697941415819029
gene_holdout_main,lysosome_lamp1,0.7343881219625473,0.747084822009007,0.7205316384633382,0.7384641366700332,0.7512009352445602,0.7416032090783119,0.7512009352445602,mlp,-0.0031390724082787,0.0179324982066949,-0.012736798574527,-0.0086206853389738,0.0040760147074858,-0.012736798574527,False,"lysosome, LAMP1",LAMP1,Lysosome,OrganelleProfiler,2,Biohub_OPS0011;Biohub_OPS0012,True,124870,118977,24,0.4475988330251703,0.5572684264207466,True,124870,0.7512009352445602,0.0306692967812219,0.0095977261662483,0.2884615384615384,0.4423076923076923,0.4423076923076923,False,False,False,False,undetermined_until_mlp_capacity_probe,PASS,118077,1000,3998,3,0.4555456086063264,0.4617345945977302,0.6306682965276502,0.16893370192992,guide_linked_instability,0.7090103249996901,34.0,10,5.096458111717453,unweighted_median_10_models,0.7367389331261318
gene_holdout_main,lysosome_lysotracker_live-cell_dye,0.9270110649367174,0.9372928413252036,0.9225120842456818,0.9225346788764,0.9388250542183718,0.9295617289841176,0.9388250542183718,mlp,-0.0070270501077175,2.2594630718186792e-05,-0.0162903753419718,-0.0147581624488035,-0.0044763860603174,-0.0162903753419718,False,"lysosome, LysoTracker live-cell dye",LysoTracker live-cell dye,Lysosome,OrganelleProfiler,3,Biohub_OPS0044;Biohub_OPS0055;Biohub_OPS0056,True,288734,273641,24,0.8118267526031067,0.8204466370950083,True,288734,0.9388250542183718,0.01631296997269,0.0092633252342542,0.903846153846154,1.0,1.0,False,False,False,False,undetermined_until_mlp_capacity_probe,PASS,71,54,54,1,,,0.8227655223191094,,stable_label_unresolved_representation_or_biology,0.9089264700297888,2.0,10,5.4604979274309855,unweighted_median_10_models,0.9248392219344774
gene_holdout_main,microtubules_map4,0.8164603213469187,0.8213831742604574,0.809444036334753,0.819869223733743,0.823344656576713,0.8173305042088032,0.823344656576713,mlp,0.0025387195249398,0.01042518739899,-0.0034754328429699,-0.0015139505267143,0.0034089023868243,-0.0034754328429699,False,"microtubules, MAP4",MAP4,Cytoskeleton,OrganelleProfiler,1,Biohub_OPS0046,False,153231,145439,24,0.557891172634394,,False,153231,0.823344656576713,0.0139006202419599,0.0060141523679098,0.4038461538461538,0.6538461538461539,0.6538461538461539,False,False,False,False,undetermined_until_mlp_capacity_probe,PASS,361,226,250,1,,,0.3411448830411058,,within_KO_state_or_sampling_unstable,0.7994347349554299,16.0,10,5.185346635838306,unweighted_median_10_models,0.8168677599479754
gene_holdout_main,microtubules_tubulin,0.7189405300550991,0.7248191306160556,0.6967204285164674,0.6890794358733627,0.7224402621802357,0.7057257308314244,0.7248191306160556,gbdt,-0.0166462949580616,-0.0076409926431046,-0.0333608263068729,-0.0357396947426928,-0.0298610941817363,-0.0357396947426928,False,"microtubules, Tubulin (cp)",Tubulin*,Cytoskeleton,OrganelleProfiler,1,Biohub_OPS0043,False,111573,105887,72,0.2737965813011502,,False,111573,0.7248191306160556,0.0357396947426928,0.0167145313488112,0.1923076923076923,0.1346153846153846,0.3461538461538461,True,False,False,False,undetermined_until_mlp_capacity_probe,PASS,89352,1000,3991,3,0.162670499349413,0.1673888765484563,0.3092903717346943,0.141901495186238,low_label_reliability+well_unstable+within_KO_state_or_sampling_unstable+guide_linked_instability,0.7005260648910836,35.0,10,5.047559110643657,unweighted_median_10_models,0.71860714521673
gene_holdout_main,mitochondria_chromalive_561_excitation,0.7941682619353135,0.8138418659567833,0.7679806359112262,0.7982407932480177,0.8209515526890755,0.7789886283377807,0.8209515526890755,mlp,0.0192521649102369,0.0302601573367914,-0.0227107594410578,-0.0156010727087656,0.0040725313127041,-0.0227107594410578,False,"mitochondria, ChromaLIVE 561 excitation",ChromaLIVE 561 excitation,Mitochondria,OrganelleProfiler,2,Biohub_OPS0063;Biohub_OPS0075,True,234909,223086,24,0.7231375976605061,0.8009035291722653,True,234909,0.8209515526890755,0.0529709167778492,0.0419629243512947,0.75,0.9423076923076924,0.6153846153846154,False,False,False,True,undetermined_until_mlp_capacity_probe,PASS,222997,1000,3999,3,0.6621438898577932,0.5701508046577872,0.8107801277002468,0.2406293230424595,model_sensitive+guide_linked_instability,0.7719989625674983,19.0,10,5.370899656094169,unweighted_median_10_models,0.792696370681127
gene_holdout_main,mitochondria_tomm20,0.6810985234669513,0.6866060578160816,0.6602939493333301,0.6580054867391785,0.690567583611442,0.6784984086329737,0.690567583611442,mlp,-0.0204929218937952,-0.0022884625941516,-0.0325620968722635,-0.0286005710769031,-0.0230930367277728,-0.0325620968722635,False,"mitochondria, TOMM20 (cp)",TOMM20*,Mitochondria,OrganelleProfiler,1,Biohub_OPS0043,False,111573,105887,72,0.4495396744921411,,False,111573,0.690567583611442,0.0325620968722635,0.0120691749784682,0.1923076923076923,0.4615384615384615,0.25,False,True,False,False,undetermined_until_mlp_capacity_probe,PASS,89356,1000,3991,3,0.2730180086235134,0.2899880161470094,0.4480053295917157,0.1580173134447062,coverage_limited+well_unstable+guide_linked_instability,0.6641080453081264,39.0,10,5.047559110643657,unweighted_median_10_models,0.68048119072078
gene_holdout_main,mitochondria_tomm70a,0.7388504502673944,0.7518602746228378,0.721917869647344,0.7483788390954336,0.7465505585074425,0.7288978147010008,0.7518602746228378,gbdt,0.0194810243944327,0.0264609694480896,0.0018282805879911,-0.0034814355274042,0.0095283888280391,-0.0034814355274042,False,"mitochondria, TOMM70A",TOMM70A,Mitochondria,OrganelleProfiler,2,Biohub_OPS0015;Biohub_OPS0068,True,139205,131934,24,0.3915349809035072,0.4373408801621547,True,139205,0.7518602746228378,0.0299424049754938,0.0176527438064416,0.3461538461538461,0.3269230769230769,0.3846153846153846,False,False,False,False,undetermined_until_mlp_capacity_probe,PASS,129072,1000,3998,3,0.1250988531304568,0.1786746250325804,0.3362678687098983,0.1575932436773179,well_unstable+within_KO_state_or_sampling_unstable+guide_linked_instability,0.7207852263872823,30.0,10,5.143654834652498,unweighted_median_10_models,0.7389631509780884
gene_holdout_main,nuclear_speckles_srrm2,0.8425740500291189,0.8695684353510538,0.808586131532987,0.8643399745225906,0.8776929159959158,0.827693797647953,0.8776929159959158,mlp,0.0366461768746375,0.0557538429896036,-0.0133529414733252,-0.0052284608284631,0.0217659244934717,-0.0133529414733252,False,"nuclear speckles, SRRM2",SRRM2,Nucleus,OrganelleProfiler,2,Biohub_OPS0036;Biohub_OPS0061,True,277841,264072,24,0.619391207547443,0.6158820456943749,True,277841,0.8776929159959158,0.0691067844629288,0.0499991183479627,0.8846153846153846,0.8269230769230769,0.7692307692307693,False,False,False,True,undetermined_until_mlp_capacity_probe,PASS,286,206,218,1,,,0.4895879392262918,,model_sensitive,0.8279712979992231,12.0,10,5.443796333409892,unweighted_median_10_models,0.8493885807693005
gene_holdout_main,nuclei_hoechst,0.7305000052849452,0.7485501635074615,0.7066634228825569,0.7276074129343033,0.7573144529263178,0.7264434562126796,0.7573144529263178,mlp,0.0011639567216237,0.0209439900517464,-0.0297070399920145,-0.0209427505731581,-0.0028925923506418,-0.0297070399920145,False,"nuclei, Hoechst (cp)",Hoechst*,Nucleus,OrganelleProfiler,1,Biohub_OPS0043,False,111573,105887,60,0.187063345712023,,False,111573,0.7573144529263178,0.0506510300437609,0.0308709967136382,0.1923076923076923,0.0384615384615384,0.4807692307692308,True,False,False,False,undetermined_until_mlp_capacity_probe,PASS,23659,1000,3964,3,0.0343624592951019,0.0057603999350883,0.1175089394430572,0.1117485395079688,low_label_reliability+well_unstable+within_KO_state_or_sampling_unstable+guide_linked_instability,0.7158573132579525,33.0,10,5.047559110643657,unweighted_median_10_models,0.7314091514050961
gene_holdout_main,nuclei_nucleolive_live_cell_dye,0.7674810943504174,0.8173412896692753,0.7327108963082234,0.8378700440128645,0.8496820899347464,0.5541024031893661,0.8496820899347464,mlp,0.2837676408234983,0.105159147704641,-0.0118120459218818,0.0205287543435891,0.070388949662447,-0.0118120459218818,False,"nucleus, NucleoLIVE Live Cell dye",NucleoLIVE Live Cell dye,Nucleus,OrganelleProfiler,2,Biohub_OPS0061;Biohub_OPS0062,True,269328,256173,24,0.6299969683630331,0.6576510267642196,True,269328,0.8496820899347464,0.2955796867453802,0.2955796867453802,0.8461538461538461,0.8461538461538461,0.75,False,False,False,True,undetermined_until_mlp_capacity_probe,PASS,219,155,161,1,,,0.2743772868866996,,model_sensitive+within_KO_state_or_sampling_unstable,0.7172957930065846,32.0,10,5.430281506079044,unweighted_median_10_models,0.8201554869612058
gene_holdout_main,nucleoli_npm1,0.5380945293853681,0.5447854228731659,0.4988529609516263,0.4957092724947465,0.5439649538033539,0.5145390241510338,0.5447854228731659,gbdt,-0.0188297516562873,-0.0031436884568797,-0.0482556813086073,-0.0490761503784193,-0.0423852568906215,-0.0490761503784193,False,"nucleoli, NPM1 (cp)",NPM1*,Nucleus,OrganelleProfiler,1,Biohub_OPS0043,False,111573,105887,72,0.2156298259088717,,False,111573,0.5447854228731659,0.0490761503784193,0.02942592965232,0.1923076923076923,0.0576923076923076,0.0384615384615384,True,False,False,False,undetermined_until_mlp_capacity_probe,PASS,77904,1000,3991,3,0.0693038288058879,0.0535583340294323,0.1969091790668775,0.1433508450374452,low_label_reliability+well_unstable+within_KO_state_or_sampling_unstable+guide_linked_instability,0.512243180664308,51.0,10,5.047559110643657,unweighted_median_10_models,0.5333916893642809
gene_holdout_main,nucleolus-dfc_fbl,0.7747146368026734,0.7994497125347456,0.7425239409009615,0.7922687689463297,0.7965991554160913,0.7310937285423279,0.7994497125347456,gbdt,0.0611750404040017,0.0497448280453681,-0.0043303864697615,-0.0071809435884159,0.0175541321436563,-0.0071809435884159,False,"nucleolus-DFC, FBL",FBL,Nucleus,OrganelleProfiler,2,Biohub_OPS0041;Biohub_OPS0062,True,224402,214100,24,0.2774818093462274,0.3067584546823129,True,224402,0.7994497125347456,0.0683559839924177,0.0655054268737633,0.7115384615384616,0.1538461538461538,0.5576923076923077,True,False,False,True,undetermined_until_mlp_capacity_probe,PASS,204379,1000,3998,3,0.0865713577510611,0.0452799719412937,0.3974820770634423,0.3522021051221485,low_label_reliability+model_sensitive+well_unstable+within_KO_state_or_sampling_unstable+guide_linked_instability,0.7595896953220169,22.0,10,5.351026723284182,unweighted_median_10_models,0.7793305455396573
gene_holdout_main,nucleolus-gc_npm3,0.8218879476189613,0.8377563272913298,0.7926145481566588,0.8248106827338537,0.8391794413328171,0.8274370337526002,0.8391794413328171,mlp,-0.0026263510187465,0.0321961345771949,-0.0143687585989633,-0.012945644557476,0.0029227351148923,-0.0143687585989633,False,"nucleolus-GC, NPM3",NPM3,Nucleus,OrganelleProfiler,2,Biohub_OPS0042;Biohub_OPS0058,True,213118,202597,24,0.4003235836780205,0.4767967734841842,True,213118,0.8391794413328171,0.0465648931761583,0.0117424075802168,0.6923076923076923,0.3653846153846153,0.7307692307692307,False,False,False,False,undetermined_until_mlp_capacity_probe,PASS,192,137,143,1,,,0.3345004843839075,,within_KO_state_or_sampling_unstable,0.7601827613543719,21.0,10,5.32862013188473,unweighted_median_10_models,0.8214593877394993
gene_holdout_main,oxidative_stress_cellrox_live-cell_dye,0.6566238723695278,0.6698093591878812,0.6478180270797262,0.6736290082335472,0.6654244244098664,0.6344555065656702,0.6698093591878812,gbdt,0.039173501667877,0.0258109811538209,0.0082045838236808,0.003819649045666,0.0170051358640194,0.003819649045666,True,"oxidative stress, CellROX live-cell dye",CellROX live-cell dye,Signaling,OrganelleProfiler,2,Biohub_OPS0048;Biohub_OPS0069,True,269638,255556,24,0.566358845982032,0.5685453626691198,True,269638,0.6736290082335472,0.039173501667877,0.0309689178441961,0.8653846153846154,0.6923076923076923,0.2115384615384615,False,False,False,False,undetermined_until_mlp_capacity_probe,PASS,167044,1000,4000,3,0.2935018966994057,0.3003931127396297,0.5835668111275052,0.2831736983878754,well_unstable+guide_linked_instability,0.6522660067681378,40.0,10,5.43078109716359,unweighted_median_10_models,0.661024148389697
gene_holdout_main,p21,0.6118269871671995,0.6019751944144567,0.6008211354414622,0.6147440254688263,0.6046441742777825,0.5958606170117855,0.6118269871671995,catboost_multirmse,0.0188834084570408,0.0139228900273641,0.0100998511910438,0.0127688310543696,0.0029170383016268,0.0029170383016268,True,p21 (4i),p21*,Signaling,single-object CellProfiler-style,1,Biohub_OPS0077,False,90286,85290,30,0.673271028808692,,False,90286,0.6147440254688263,0.0188834084570408,0.008783557265997,0.0673076923076923,0.8653846153846154,0.1538461538461538,False,True,False,False,undetermined_until_mlp_capacity_probe,PASS,68715,1000,3998,3,0.5443651058922807,0.4982652597385675,0.7222882555066912,0.2240229957681236,coverage_limited+guide_linked_instability,0.5925723227318376,44.0,10,4.95562041261558,unweighted_median_10_models,0.607278133481741
gene_holdout_main,p53,0.568398470679919,0.5449405436466137,0.5853279237945874,0.5772569372256597,0.5768901832401753,0.5711743867397308,0.5853279237945874,knn,0.0060825504859289,-0.0080709865689276,0.0003667539854844,0.032316393579046,0.0088584665457407,-0.0080709865689276,False,p53 (4i),p53*,Signaling,single-object CellProfiler-style,1,Biohub_OPS0077,False,90286,85290,30,0.6790572976946833,,False,90286,0.5853279237945874,0.0403873801479737,0.0057157965004445,0.0673076923076923,0.8846153846153846,0.0961538461538461,False,True,False,False,undetermined_until_mlp_capacity_probe,PASS,68715,1000,3998,3,0.5375491901173886,0.5473011009688131,0.7137156951000332,0.16641459413122,coverage_limited+guide_linked_instability,0.5434428828867773,46.0,10,4.95562041261558,unweighted_median_10_models,0.5697864287098249
gene_holdout_main,peroxisome_peroxi_spy650_live_cell_dye,0.8059369325637817,0.8212579548358917,0.7711109099288782,0.7923363998532296,0.8105570050577322,0.7716399776438871,0.8212579548358917,gbdt,0.0206964222093424,0.0212254899243513,-0.0182206052045026,-0.0289215549826621,-0.0136005327105521,-0.0289215549826621,False,"peroxisome, Peroxi_SPY650 live cell dye",Peroxi_SPY650 live cell dye,Peroxisome,OrganelleProfiler,2,Biohub_OPS0045;Biohub_OPS0057,True,197625,187562,24,0.491094238791797,0.562789265643651,True,197625,0.8212579548358917,0.0501470449070134,0.038917027413845,0.625,0.5576923076923077,0.5961538461538461,False,False,False,False,undetermined_until_mlp_capacity_probe,PASS,180,138,148,1,,,0.1663774294327532,,within_KO_state_or_sampling_unstable,0.7561844750478243,23.0,10,5.295841882940265,unweighted_median_10_models,0.7845023048420747
gene_holdout_main,plasma_membrane_atp1b3,0.746005596841375,0.7548147349307934,0.7396149471402168,0.7481538693110148,0.7633020480473836,0.7513096377253532,0.7633020480473836,mlp,-0.0031557684143384,0.0085389221707979,-0.0151481787363687,-0.0066608656197786,0.0021482724696397,-0.0151481787363687,False,"plasma membrane, ATP1B3",ATP1B3,Plasma Membrane,OrganelleProfiler,2,Biohub_OPS0032;Biohub_OPS0071,True,248481,235930,24,0.5016975413704213,0.5465011530111286,True,248481,0.7633020480473836,0.0236871009071667,0.0119924103220303,0.8269230769230769,0.5769230769230769,0.5,False,False,False,False,undetermined_until_mlp_capacity_probe,PASS,219558,1000,3999,3,0.4232796587385627,0.4277658948237046,0.6437785514220107,0.216012656598306,guide_linked_instability,0.7193269476853311,31.0,10,5.395293186185546,unweighted_median_10_models,0.749630705267191
gene_holdout_main,plasma_membrane_slc3a2,0.9070433348417282,0.9123686482508978,0.8992034723361334,0.9125585113962492,0.9118719731767972,0.9065932497382164,0.9123686482508978,gbdt,0.0059652616580327,0.0133550390601158,0.0006865382194519,0.0001898631453514,0.005515176554521,0.0001898631453514,True,"plasma membrane, SLC3A2",SLC3A2,Plasma Membrane,OrganelleProfiler,2,Biohub_OPS0003;Biohub_OPS0004,True,145845,138581,24,0.4535912492305982,0.4500201655132556,True,145845,0.9125585113962492,0.0133550390601158,0.0052787234385808,0.3846153846153846,0.4807692307692308,0.8461538461538461,False,False,False,False,undetermined_until_mlp_capacity_probe,PASS,136674,1000,3998,3,0.4184045581441393,0.5044021277239262,0.6375809262180705,0.1331787984941442,guide_linked_instability,0.904774200419585,4.0,10,5.163891544807553,unweighted_median_10_models,0.9073366475601992
gene_holdout_main,plasma_membrane_wga,0.7415715503195922,0.749009322706196,0.7225309464666578,0.7216697832776441,0.7486275320251783,0.7370578813056151,0.749009322706196,gbdt,-0.015388098027971,-0.0008611631890137,-0.0269577487475342,-0.0273395394285519,-0.0199017670419481,-0.0273395394285519,False,"plasma membrane, WGA (cp)",WGA*,Plasma Membrane,OrganelleProfiler,1,Biohub_OPS0043,False,111573,105887,72,0.2955940866884624,,False,111573,0.749009322706196,0.0273395394285519,0.0115696507195631,0.1923076923076923,0.173076923076923,0.4038461538461538,True,False,False,False,undetermined_until_mlp_capacity_probe,PASS,89357,1000,3991,3,0.1309205550623561,0.1854856414673568,0.287832297551676,0.1023466560843191,low_label_reliability+well_unstable+within_KO_state_or_sampling_unstable+guide_linked_instability,0.7287351993885306,28.0,10,5.047559110643657,unweighted_median_10_models,0.7419182704554664
gene_holdout_main,prb,0.3815437397795419,0.3749520504971345,0.437789094330122,0.4901711662455151,0.4591269635409116,0.4115069494148095,0.4591269635409116,mlp,0.0786642168307056,0.052382071915393,0.0310442027046035,0.1152191157483805,0.1086274264659731,0.0310442027046035,True,pRb (4i),pRb*,Signaling,single-object CellProfiler-style,1,Biohub_OPS0077,False,90286,85290,30,0.1509084849662904,,False,90286,0.4901711662455151,0.1152191157483806,0.0476200141261021,0.0673076923076923,0.0192307692307692,0.0192307692307692,True,False,False,True,undetermined_until_mlp_capacity_probe,PASS,68715,1000,3998,3,-0.0153553197807242,-0.0196065331916808,0.1537214462739089,0.1733279794655898,low_label_reliability+model_sensitive+well_unstable+within_KO_state_or_sampling_unstable+guide_linked_instability,0.4324459109426242,52.0,10,4.95562041261558,unweighted_median_10_models,0.4474449838272993
gene_holdout_main,proteasome_psmb7,0.5862716905772686,0.6024131337956835,0.5648743221070618,0.6102831535972655,0.6091717668808997,0.5710900743026286,0.6091717668808997,mlp,0.0391930792946368,0.0454088314902036,0.0011113867163657,0.0078700198015819,0.0240114630199969,0.0011113867163657,True,"proteasome, PSMB7",PSMB7,Stress/PQC,OrganelleProfiler,2,Biohub_OPS0029;Biohub_OPS0070,True,197614,187724,24,0.4309405843280984,0.3335110568807884,True,197614,0.6102831535972655,0.0454088314902036,0.0380816925782711,0.5961538461538461,0.4230769230769231,0.173076923076923,False,False,False,False,undetermined_until_mlp_capacity_probe,PASS,182947,1000,3999,3,0.3185674131746618,0.4031384331934891,0.6023804802272574,0.1992420470337683,well_unstable+guide_linked_instability,0.572686363433022,45.0,10,5.295817709013592,unweighted_median_10_models,0.5960753543690468
gene_holdout_main,ps6,0.5795688781390588,0.5668885507283267,0.5331807527256509,0.5802586510187636,0.5875179319580396,0.5066283236420712,0.5875179319580396,mlp,0.0736303273766924,0.0470778982931127,-0.0072592809392759,0.0133701002904369,0.0006897728797048,-0.0072592809392759,False,pS6 (4i),pS6*,Signaling,single-object CellProfiler-style,1,Biohub_OPS0077,False,90286,85290,30,0.3470813638953472,,False,90286,0.5875179319580396,0.0808896083159683,0.0808896083159683,0.0673076923076923,0.2692307692307692,0.1346153846153846,False,True,False,True,undetermined_until_mlp_capacity_probe,PASS,68715,1000,3998,3,0.1673013109869479,0.1839341294976889,0.3714222046445805,0.1874880751468915,coverage_limited+model_sensitive+well_unstable+within_KO_state_or_sampling_unstable+guide_linked_instability,0.5368944905861863,48.0,10,4.95562041261558,unweighted_median_10_models,0.5775233318238557
gene_holdout_main,recycling_endosome_tfrc,0.8635893871386846,0.8829204919437567,0.8353652099768321,0.8644372848172983,0.8927435214320818,0.8542119806011519,0.8927435214320818,mlp,0.0102253042161464,0.0290720748404662,-0.0283062366147834,-0.0184832071264583,0.0008478976786137,-0.0283062366147834,False,"recycling endosome, TFRC",TFRC,Endosome,OrganelleProfiler,2,Biohub_OPS0027;Biohub_OPS0060,True,240436,229172,24,0.591056052462748,0.6576130240843253,True,240436,0.8927435214320818,0.0573783114552497,0.0385315408309299,0.8076923076923077,0.7884615384615384,0.7884615384615384,False,False,False,True,undetermined_until_mlp_capacity_probe,PASS,228994,1000,3998,3,0.0747769187369216,0.2262482864822812,0.4236574413784361,0.1974091548961548,model_sensitive+well_unstable+guide_linked_instability,0.8388927603823444,11.0,10,5.380999494240941,unweighted_median_10_models,0.8625896345824002
gene_holdout_main,stress_granule_g3bp1,0.9265704517563184,0.9337808261315028,0.9114731766283511,0.9330434431632358,0.9337998802463212,0.9226302661001682,0.9337998802463212,mlp,0.0104131770630676,0.0215702665348845,-0.0007564370830854,-0.000737382968267,0.0064729914069173,-0.0007564370830854,False,"stress granule, G3BP1",G3BP1,Stress/PQC,OrganelleProfiler,1,Biohub_OPS0037,False,157307,148862,24,0.5489821526032832,,False,157307,0.9337998802463212,0.02232670361797,0.011169614146153,0.4615384615384615,0.6346153846153846,0.9615384615384616,False,False,False,False,undetermined_until_mlp_capacity_probe,PASS,147705,1000,3999,3,0.2804423393326973,0.3498452616652168,0.5457500874588074,0.1959048257935906,well_unstable+guide_linked_instability,0.9222260432442028,1.0,10,5.19674804871186,unweighted_median_10_models,0.927926774074634
gene_holdout_main,trans-golgi_vamp3,0.6645764030516148,0.6844843623538812,0.6553660348057747,0.6630408256004253,0.6881389747063318,0.6555836112548907,0.6881389747063318,mlp,0.0074572143455345,0.0076747907946506,-0.0250981491059064,-0.0214435367534558,-0.0015355774511894,-0.0250981491059064,False,"trans-Golgi, VAMP3",VAMP3,ER/Golgi,OrganelleProfiler,2,Biohub_OPS0030;Biohub_OPS0059,True,206583,196444,24,0.565576846698852,0.5908432160803658,True,206583,0.6881389747063318,0.032772939900557,0.032555363451441,0.6538461538461539,0.6730769230769231,0.2307692307692307,False,False,False,False,undetermined_until_mlp_capacity_probe,PASS,142786,1000,3999,3,0.323341365048756,0.4340099649599766,0.5580502444844149,0.1240402795244382,well_unstable+guide_linked_instability,0.633105679244909,42.0,10,5.315094579962097,unweighted_median_10_models,0.663585352525115
