split_label,unit,reporter_slug,screen_id,consensus,lo,hi,n_methods
Gene,endosome_vps35::Biohub_OPS0013,endosome_vps35,Biohub_OPS0013,0.7494306132997741,0.5646133406218876,0.773293600997533,10
Gene,endosome_vps35::Biohub_OPS0025,endosome_vps35,Biohub_OPS0025,0.8447366277132555,0.6590319971983786,0.8641550510251879,10
Gene,er_cona::Biohub_OPS0043,er_cona,Biohub_OPS0043,0.7088289075601857,0.6224666139021833,0.7189128022104827,10
Gene,er_golgi_bridge_vapa::Biohub_OPS0020,er_golgi_bridge_vapa,Biohub_OPS0020,0.8032099614370681,0.5765898154774236,0.8234871213484513,10
Gene,er_golgi_bridge_vapa::Biohub_OPS0021,er_golgi_bridge_vapa,Biohub_OPS0021,0.7886431322900903,0.5882525594621101,0.8063413895770696,10
Gene,er_golgi_cop-ii_sec23a::Biohub_OPS0035,er_golgi_cop-ii_sec23a,Biohub_OPS0035,0.92468628040054,0.8203277591682955,0.9362904247967886,10
Gene,er_golgi_cope::Biohub_OPS0023,er_golgi_cope,Biohub_OPS0023,0.6817155226764688,0.5266649895549169,0.7241974866228605,10
Gene,er_golgi_cope::Biohub_OPS0074,er_golgi_cope,Biohub_OPS0074,0.8175333538675358,0.7273666461345311,0.8317517399333806,10
Gene,er_ncln::Biohub_OPS0052,er_ncln,Biohub_OPS0052,0.6379411806811282,0.4482246687572074,0.6565754015024919,10
Gene,er_sec61b::Biohub_OPS0001,er_sec61b,Biohub_OPS0001,0.907757647041645,0.8349262764174702,0.9409527462197468,10
Gene,er_sec61b::Biohub_OPS0005,er_sec61b,Biohub_OPS0005,0.8765435020045742,0.7988373811654066,0.9012218429416152,10
Gene,er_sec61b::Biohub_OPS0006,er_sec61b,Biohub_OPS0006,0.7918660134603106,0.6974259671345001,0.8054912637586389,10
Gene,er_sec61b::Biohub_OPS0007,er_sec61b,Biohub_OPS0007,0.7893930811630447,0.728640718133612,0.8074637548473463,10
Gene,er_sec61b::Biohub_OPS0008,er_sec61b,Biohub_OPS0008,0.8563883537643908,0.7962222477627767,0.8782785936821963,10
Gene,er_sec61b::Biohub_OPS0009,er_sec61b,Biohub_OPS0009,0.8214956359056628,0.7416421046919975,0.8436976490040667,10
Gene,f-actin_phalloidin::Biohub_OPS0043,f-actin_phalloidin,Biohub_OPS0043,0.7318407113127258,0.6259758126525006,0.7466915997305915,10
Gene,fe2+_ferhonox_live-cell_dye::Biohub_OPS0047,fe2+_ferhonox_live-cell_dye,Biohub_OPS0047,0.90153000302667,0.6157977380511498,0.922340108871754,10
Gene,fe2+_ferhonox_live-cell_dye::Biohub_OPS0067,fe2+_ferhonox_live-cell_dye,Biohub_OPS0067,0.3554392596080055,-0.0190922041356575,0.6284742790144051,10
Gene,late_endosome_rab7a::Biohub_OPS0014,late_endosome_rab7a,Biohub_OPS0014,0.9002024748510794,0.4557225487149569,0.9135506941613402,10
Gene,late_endosome_rab7a::Biohub_OPS0026,late_endosome_rab7a,Biohub_OPS0026,0.9194628720719769,0.8235557132151059,0.9307952482620372,10
Gene,lipid_droplet_bodipy_live_cell_dye::Biohub_OPS0034,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0034,0.9122661540660504,0.7951750478889782,0.924073695990787,10
Gene,lipid_droplet_bodipy_live_cell_dye::Biohub_OPS0066,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0066,0.9218162583965634,0.8070314759369882,0.9369196830232556,10
Gene,lipid_droplet_plin2::Biohub_OPS0022,lipid_droplet_plin2,Biohub_OPS0022,0.7354131287875614,0.6392054963906942,0.7919616368517745,10
Gene,lipid_droplet_plin2::Biohub_OPS0065,lipid_droplet_plin2,Biohub_OPS0065,0.5779706368456846,0.4815499038116108,0.6111036843515147,10
Gene,lysosome_lamp1::Biohub_OPS0011,lysosome_lamp1,Biohub_OPS0011,0.7056110670838867,0.5273292014664435,0.7491435327319872,10
Gene,lysosome_lamp1::Biohub_OPS0012,lysosome_lamp1,Biohub_OPS0012,0.8008000885076441,0.5590256374835451,0.8195860238069791,10
Gene,lysosome_lysotracker_live-cell_dye::Biohub_OPS0044,lysosome_lysotracker_live-cell_dye,Biohub_OPS0044,0.9135104103132292,0.6997452200734511,0.9241741264902,10
Gene,lysosome_lysotracker_live-cell_dye::Biohub_OPS0055,lysosome_lysotracker_live-cell_dye,Biohub_OPS0055,0.9391398251456033,0.8841050665596427,0.9464256529118078,10
Gene,lysosome_lysotracker_live-cell_dye::Biohub_OPS0056,lysosome_lysotracker_live-cell_dye,Biohub_OPS0056,0.9366588936184397,0.8725003309536313,0.9480529667245344,10
Gene,microtubules_map4::Biohub_OPS0046,microtubules_map4,Biohub_OPS0046,0.8073806579749909,0.7185007280927252,0.8141129481412047,10
Gene,microtubules_tubulin::Biohub_OPS0043,microtubules_tubulin,Biohub_OPS0043,0.7190667176595358,0.6069190098088932,0.7317594775998371,10
Gene,mitochondria_chromalive_561_excitation::Biohub_OPS0063,mitochondria_chromalive_561_excitation,Biohub_OPS0063,0.7964423622066967,0.6229672822390365,0.8211236780906944,10
Gene,mitochondria_chromalive_561_excitation::Biohub_OPS0075,mitochondria_chromalive_561_excitation,Biohub_OPS0075,0.7945321774116905,0.6142957758534224,0.8239134741151849,10
Gene,mitochondria_tomm20::Biohub_OPS0043,mitochondria_tomm20,Biohub_OPS0043,0.6782015996541285,0.5272162166965049,0.6908868560920403,10
Gene,mitochondria_tomm70a::Biohub_OPS0015,mitochondria_tomm70a,Biohub_OPS0015,0.7341346151643248,0.554074764405965,0.754703403849264,10
Gene,mitochondria_tomm70a::Biohub_OPS0068,mitochondria_tomm70a,Biohub_OPS0068,0.6953034196280741,0.555290472398828,0.7078468753185506,10
Gene,nuclear_speckles_srrm2::Biohub_OPS0036,nuclear_speckles_srrm2,Biohub_OPS0036,0.757315640269932,0.606130581888339,0.7839954963864493,10
Gene,nuclear_speckles_srrm2::Biohub_OPS0061,nuclear_speckles_srrm2,Biohub_OPS0061,0.8480221509361108,0.6340172136923168,0.8759834724596044,10
Gene,nuclei_hoechst::Biohub_OPS0043,nuclei_hoechst,Biohub_OPS0043,0.7328827638254664,0.5367104486165853,0.7690449325191725,10
Gene,nuclei_nucleolive_live_cell_dye::Biohub_OPS0061,nuclei_nucleolive_live_cell_dye,Biohub_OPS0061,0.5774645437079753,0.3350818149309043,0.6499471737146191,10
Gene,nuclei_nucleolive_live_cell_dye::Biohub_OPS0062,nuclei_nucleolive_live_cell_dye,Biohub_OPS0062,0.7714350350361219,0.1543166928095419,0.7943515905634012,10
Gene,nucleoli_npm1::Biohub_OPS0043,nucleoli_npm1,Biohub_OPS0043,0.5276926748563467,0.3376491255049537,0.5448208503906907,10
Gene,nucleolus-dfc_fbl::Biohub_OPS0041,nucleolus-dfc_fbl,Biohub_OPS0041,0.547872906668697,0.4294029138403796,0.582785680491221,10
Gene,nucleolus-dfc_fbl::Biohub_OPS0062,nucleolus-dfc_fbl,Biohub_OPS0062,0.7985698259782992,0.6282242906671572,0.8177547580504583,10
Gene,nucleolus-gc_npm3::Biohub_OPS0042,nucleolus-gc_npm3,Biohub_OPS0042,0.8073513730788322,0.0992534051987502,0.8312844254141775,10
Gene,nucleolus-gc_npm3::Biohub_OPS0058,nucleolus-gc_npm3,Biohub_OPS0058,0.8295306852967976,0.5427596282417633,0.8435461416763467,10
Gene,oxidative_stress_cellrox_live-cell_dye::Biohub_OPS0048,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0048,0.7855962365835023,0.6964108150073346,0.8166550054396718,10
Gene,oxidative_stress_cellrox_live-cell_dye::Biohub_OPS0069,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0069,0.5135892250859391,0.3521885732863496,0.5458559977514367,10
Gene,p21::Biohub_OPS0077,p21,Biohub_OPS0077,0.5895265876996432,0.4668537250253383,0.60067051371333,10
Gene,p53::Biohub_OPS0077,p53,Biohub_OPS0077,0.5145177811614645,0.388626293922581,0.5361948650101204,10
Gene,peroxisome_peroxi_spy650_live_cell_dye::Biohub_OPS0045,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0045,0.7586423629702239,0.5482639011118298,0.791701395141955,10
Gene,peroxisome_peroxi_spy650_live_cell_dye::Biohub_OPS0057,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0057,0.8181903538231989,0.5274298987059695,0.8560744503479367,10
Gene,plasma_membrane_atp1b3::Biohub_OPS0032,plasma_membrane_atp1b3,Biohub_OPS0032,0.7597666891248676,0.5309613454477833,0.7755144244469827,10
Gene,plasma_membrane_atp1b3::Biohub_OPS0071,plasma_membrane_atp1b3,Biohub_OPS0071,0.7461467362995042,0.5222547415496445,0.7612612824568378,10
Gene,plasma_membrane_slc3a2::Biohub_OPS0003,plasma_membrane_slc3a2,Biohub_OPS0003,0.9052362504537113,0.8629296991115534,0.9117187755663508,10
Gene,plasma_membrane_slc3a2::Biohub_OPS0004,plasma_membrane_slc3a2,Biohub_OPS0004,0.9203547778380468,0.8834643570663054,0.9264758987832864,10
Gene,plasma_membrane_wga::Biohub_OPS0043,plasma_membrane_wga,Biohub_OPS0043,0.7436403683315036,0.6495230547839645,0.7556408254070951,10
Gene,prb::Biohub_OPS0077,prb,Biohub_OPS0077,0.29481943030606517,0.1686388270650793,0.3188788824466942,10
Gene,proteasome_psmb7::Biohub_OPS0029,proteasome_psmb7,Biohub_OPS0029,0.6448466773163566,0.5014546389699545,0.6816520597328921,10
Gene,proteasome_psmb7::Biohub_OPS0070,proteasome_psmb7,Biohub_OPS0070,0.5594380329183701,0.4473384181271351,0.5766489899082132,10
Gene,ps6::Biohub_OPS0077,ps6,Biohub_OPS0077,0.5745163778517137,0.3890525713609411,0.5917739783158633,10
Gene,recycling_endosome_tfrc::Biohub_OPS0027,recycling_endosome_tfrc,Biohub_OPS0027,0.8520256840524718,0.6204468852414083,0.87969621497278,10
Gene,recycling_endosome_tfrc::Biohub_OPS0060,recycling_endosome_tfrc,Biohub_OPS0060,0.8693772999842146,0.7120105910473492,0.9000162687091148,10
Gene,stress_granule_g3bp1::Biohub_OPS0037,stress_granule_g3bp1,Biohub_OPS0037,0.9259584940463113,0.8585902746563202,0.9321524065110716,10
Gene,trans-golgi_vamp3::Biohub_OPS0030,trans-golgi_vamp3,Biohub_OPS0030,0.7027208978071744,0.5144404100144384,0.7149925370072449,10
Gene,trans-golgi_vamp3::Biohub_OPS0059,trans-golgi_vamp3,Biohub_OPS0059,0.6398248178768317,0.4429457604978159,0.6600344517126796,10
