split_label,unit,reporter_slug,screen_id,consensus,lo,hi,n_methods
Field,endosome_vps35::Biohub_OPS0025,endosome_vps35,Biohub_OPS0025,0.8104528615872065,0.673032924781243,0.8342737483481566,10
Field,er_cona::Biohub_OPS0043,er_cona,Biohub_OPS0043,0.5482332601108484,0.4853827103558513,0.5644079967919323,10
Field,er_golgi_bridge_vapa::Biohub_OPS0020,er_golgi_bridge_vapa,Biohub_OPS0020,0.7369365512703856,0.4970457072942129,0.7584805267552535,10
Field,er_golgi_bridge_vapa::Biohub_OPS0021,er_golgi_bridge_vapa,Biohub_OPS0021,0.7369365512703856,0.4970457072942129,0.7584805267552535,10
Field,er_golgi_cop-ii_sec23a::Biohub_OPS0035,er_golgi_cop-ii_sec23a,Biohub_OPS0035,0.8402285403261582,0.7140493807693322,0.8539820924401283,10
Field,er_golgi_cope::Biohub_OPS0023,er_golgi_cope,Biohub_OPS0023,0.8351530912021796,0.7829847127199173,0.8453454191486041,10
Field,er_golgi_cope::Biohub_OPS0074,er_golgi_cope,Biohub_OPS0074,0.8351530912021796,0.7829847127199173,0.8453454191486041,10
Field,er_ncln::Biohub_OPS0052,er_ncln,Biohub_OPS0052,0.5475899186916648,0.4086811790242791,0.5569728285074234,10
Field,er_sec61b::Biohub_OPS0001,er_sec61b,Biohub_OPS0001,0.7529274594038724,0.6765362657606602,0.773090788225333,10
Field,er_sec61b::Biohub_OPS0005,er_sec61b,Biohub_OPS0005,0.7529274594038724,0.6765362657606602,0.773090788225333,10
Field,er_sec61b::Biohub_OPS0006,er_sec61b,Biohub_OPS0006,0.7529274594038724,0.6765362657606602,0.773090788225333,10
Field,er_sec61b::Biohub_OPS0007,er_sec61b,Biohub_OPS0007,0.7529274594038724,0.6765362657606602,0.773090788225333,10
Field,er_sec61b::Biohub_OPS0008,er_sec61b,Biohub_OPS0008,0.7529274594038724,0.6765362657606602,0.773090788225333,10
Field,er_sec61b::Biohub_OPS0009,er_sec61b,Biohub_OPS0009,0.7529274594038724,0.6765362657606602,0.773090788225333,10
Field,f-actin_phalloidin::Biohub_OPS0043,f-actin_phalloidin,Biohub_OPS0043,0.5885464114240474,0.5147585236777863,0.6055306139091651,10
Field,fe2+_ferhonox_live-cell_dye::Biohub_OPS0047,fe2+_ferhonox_live-cell_dye,Biohub_OPS0047,0.9502932922293742,0.7865701386006549,0.9567687208453816,10
Field,fe2+_ferhonox_live-cell_dye::Biohub_OPS0067,fe2+_ferhonox_live-cell_dye,Biohub_OPS0067,0.9502932922293742,0.7865701386006549,0.9567687208453816,10
Field,late_endosome_rab7a::Biohub_OPS0014,late_endosome_rab7a,Biohub_OPS0014,0.8766107083608707,0.767197276155154,0.8929057759543261,10
Field,late_endosome_rab7a::Biohub_OPS0026,late_endosome_rab7a,Biohub_OPS0026,0.8766107083608707,0.767197276155154,0.8929057759543261,10
Field,lipid_droplet_bodipy_live_cell_dye::Biohub_OPS0034,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0034,0.8536912894497315,0.7134209444125493,0.8735660480956235,10
Field,lipid_droplet_bodipy_live_cell_dye::Biohub_OPS0066,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0066,0.8536912894497315,0.7134209444125493,0.8735660480956235,10
Field,lipid_droplet_plin2::Biohub_OPS0022,lipid_droplet_plin2,Biohub_OPS0022,0.82087157741189,0.7413458488881588,0.8271936838825544,10
Field,lipid_droplet_plin2::Biohub_OPS0065,lipid_droplet_plin2,Biohub_OPS0065,0.82087157741189,0.7413458488881588,0.8271936838825544,10
Field,lysosome_lamp1::Biohub_OPS0011,lysosome_lamp1,Biohub_OPS0011,0.7192328711350758,0.4986320300648609,0.7377426361044248,10
Field,lysosome_lamp1::Biohub_OPS0012,lysosome_lamp1,Biohub_OPS0012,0.7192328711350758,0.4986320300648609,0.7377426361044248,10
Field,lysosome_lysotracker_live-cell_dye::Biohub_OPS0044,lysosome_lysotracker_live-cell_dye,Biohub_OPS0044,0.879097596804301,0.8066416084766388,0.8945391740649938,10
